  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.000   0.200   0.049   0.000   0.333   0.017   0.017
   0.025   4.000   0.000   0.194   0.051   0.000   0.341   0.018   0.014
   0.050   4.000   0.000   0.190   0.054   0.000   0.351   0.019   0.012
   0.075   4.000   0.000   0.187   0.056   0.000   0.362   0.020   0.010
   0.100   4.000   0.000   0.180   0.055   0.000   0.360   0.019   0.008
   0.125   3.000   0.000   0.171   0.053   0.000   0.351   0.017   0.009
   0.150   3.000   0.000   0.163   0.051   0.000   0.343   0.016   0.010
   0.175   3.000   0.000   0.156   0.050   0.000   0.336   0.014   0.013
   0.200   3.000   0.000   0.151   0.050   0.000   0.330   0.014   0.015
   0.225   3.000   0.000   0.146   0.050   0.000   0.325   0.013   0.018
   0.250   3.000   0.000   0.143   0.051   0.000   0.320   0.013   0.021
   0.275   3.000   0.000   0.139   0.051   0.000   0.316   0.012   0.024
   0.300   3.000   0.000   0.136   0.052   0.000   0.313   0.012   0.027
   0.325   3.000   0.000   0.134   0.053   0.000   0.310   0.011   0.031
   0.350   3.000   0.000   0.132   0.054   0.000   0.308   0.011   0.035
   0.375   3.000   0.000   0.130   0.055   0.000   0.306   0.011   0.039
   0.400   3.000   0.000   0.128   0.056   0.000   0.305   0.011   0.044
   0.425   4.000   0.000   0.127   0.057   0.000   0.305   0.011   0.048
   0.450   4.000   0.000   0.125   0.058   0.000   0.304   0.010   0.053
   0.475   4.000   0.000   0.124   0.058   0.001   0.304   0.010   0.058
   0.500   5.000   0.000   0.123   0.059   0.001   0.305   0.010   0.064
   0.525   5.000   0.000   0.122   0.059   0.001   0.305   0.010   0.069
   0.550   5.000   0.000   0.121   0.060   0.001   0.306   0.010   0.076
   0.575   5.000   0.000   0.119   0.060   0.001   0.306   0.009   0.082
   0.600   5.000   0.000   0.118   0.059   0.001   0.307   0.009   0.088
   0.625   5.000   0.000   0.117   0.059   0.001   0.308   0.009   0.095
   0.650   5.000   0.000   0.116   0.059   0.001   0.308   0.009   0.102
   0.675   6.000   0.000   0.115   0.058   0.001   0.309   0.009   0.109
   0.700   7.000   0.000   0.114   0.057   0.001   0.309   0.008   0.116
   0.725   7.000   0.000   0.112   0.056   0.001   0.310   0.008   0.123
   0.750   7.000   0.000   0.111   0.055   0.001   0.310   0.008   0.131
   0.775   7.000   0.000   0.110   0.054   0.001   0.310   0.008   0.139
   0.800   7.000   0.000   0.108   0.053   0.001   0.310   0.008   0.146
   0.825   8.000   0.000   0.107   0.051   0.001   0.310   0.008   0.154
   0.850   8.000   0.000   0.106   0.050   0.001   0.310   0.007   0.161
   0.875   8.000   0.000   0.104   0.048   0.001   0.310   0.007   0.169
   0.900   8.000   0.000   0.103   0.047   0.001   0.309   0.007   0.177
   0.925   8.000   0.000   0.101   0.045   0.001   0.309   0.007   0.184
   0.950   8.000   0.000   0.100   0.044   0.001   0.308   0.007   0.192
   0.975   8.000   0.000   0.098   0.042   0.001   0.307   0.007   0.199
   1.000   8.000   0.000   0.097   0.041   0.001   0.306   0.007   0.207
