  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000  13.000   0.000   0.000   0.000   0.005   0.002   0.000   0.417
   0.025  13.000   0.000   0.000   0.000   0.006   0.003   0.000   0.409
   0.050  13.000   0.000   0.000   0.000   0.007   0.003   0.000   0.404
   0.075  13.000   0.000   0.000   0.000   0.008   0.004   0.000   0.404
   0.100  13.000   0.000   0.000   0.000   0.010   0.004   0.000   0.407
   0.125  14.000   0.000   0.000   0.000   0.012   0.005   0.000   0.413
   0.150  14.000   0.000   0.000   0.000   0.015   0.006   0.000   0.417
   0.175  13.000   0.000   0.000   0.000   0.018   0.008   0.000   0.418
   0.200  12.000   0.000   0.000   0.000   0.021   0.009   0.000   0.415
   0.225  12.000   0.000   0.000   0.000   0.025   0.010   0.000   0.413
   0.250  12.000   0.000   0.000   0.000   0.029   0.011   0.000   0.412
   0.275  12.000   0.000   0.001   0.000   0.033   0.011   0.000   0.413
   0.300  12.000   0.000   0.001   0.000   0.038   0.012   0.000   0.416
   0.325  12.000   0.000   0.001   0.000   0.042   0.013   0.000   0.420
   0.350  12.000   0.000   0.002   0.000   0.047   0.013   0.000   0.424
   0.375  11.000   0.000   0.002   0.000   0.052   0.014   0.000   0.429
   0.400  10.000   0.000   0.003   0.000   0.057   0.015   0.000   0.434
   0.425  10.000   0.000   0.003   0.000   0.063   0.016   0.000   0.439
   0.450  10.000   0.000   0.004   0.000   0.068   0.017   0.000   0.443
   0.475  10.000   0.000   0.005   0.000   0.073   0.017   0.000   0.448
   0.500  11.000   0.001   0.006   0.000   0.079   0.018   0.000   0.451
   0.525  11.000   0.001   0.007   0.000   0.084   0.019   0.000   0.454
   0.550  11.000   0.001   0.008   0.000   0.089   0.020   0.000   0.457
   0.575  11.000   0.001   0.009   0.000   0.095   0.021   0.000   0.460
   0.600  11.000   0.001   0.010   0.000   0.100   0.022   0.000   0.461
   0.625  11.000   0.001   0.011   0.000   0.105   0.023   0.000   0.463
   0.650  11.000   0.001   0.012   0.000   0.110   0.024   0.000   0.464
   0.675  10.000   0.002   0.013   0.000   0.114   0.025   0.000   0.465
   0.700  10.000   0.002   0.014   0.000   0.119   0.025   0.000   0.466
   0.725  10.000   0.002   0.015   0.000   0.124   0.026   0.000   0.466
   0.750  10.000   0.002   0.016   0.000   0.128   0.027   0.000   0.466
   0.775  10.000   0.002   0.017   0.000   0.132   0.027   0.000   0.466
   0.800  10.000   0.003   0.018   0.000   0.136   0.028   0.000   0.466
   0.825  10.000   0.003   0.019   0.000   0.140   0.029   0.000   0.466
   0.850  10.000   0.003   0.020   0.000   0.144   0.029   0.000   0.465
   0.875  10.000   0.003   0.021   0.000   0.147   0.030   0.000   0.465
   0.900  10.000   0.004   0.022   0.000   0.151   0.030   0.000   0.464
   0.925  10.000   0.004   0.023   0.000   0.153   0.031   0.000   0.461
   0.950  10.000   0.004   0.024   0.000   0.156   0.031   0.000   0.457
   0.975  10.000   0.004   0.025   0.000   0.158   0.031   0.000   0.453
   1.000  10.000   0.004   0.025   0.000   0.160   0.031   0.000   0.450
