  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   5.000   0.000   0.358   0.009   0.094   0.004   0.155
   0.025   5.000   0.000   0.352   0.014   0.087   0.004   0.155
   0.050   6.000   0.000   0.344   0.019   0.081   0.003   0.154
   0.075   6.000   0.000   0.334   0.023   0.075   0.003   0.154
   0.100   6.000   0.000   0.325   0.027   0.070   0.003   0.155
   0.125   6.000   0.000   0.316   0.031   0.067   0.003   0.158
   0.150   7.000   0.000   0.308   0.035   0.063   0.003   0.163
   0.175   7.000   0.000   0.301   0.039   0.061   0.002   0.170
   0.200   7.000   0.000   0.295   0.043   0.059   0.002   0.178
   0.225   7.000   0.000   0.290   0.047   0.057   0.002   0.187
   0.250   7.000   0.000   0.286   0.051   0.055   0.002   0.196
   0.275   7.000   0.000   0.282   0.056   0.053   0.002   0.206
   0.300   7.000   0.000   0.279   0.060   0.051   0.002   0.216
   0.325   7.000   0.000   0.276   0.064   0.049   0.002   0.226
   0.350   8.000   0.000   0.274   0.069   0.047   0.002   0.236
   0.375   8.000   0.000   0.272   0.073   0.044   0.001   0.246
   0.400   8.000   0.000   0.271   0.078   0.041   0.001   0.255
   0.425   8.000   0.000   0.270   0.082   0.038   0.001   0.264
   0.450   8.000   0.000   0.268   0.087   0.035   0.001   0.274
   0.475   8.000   0.000   0.268   0.091   0.032   0.001   0.282
   0.500   8.000   0.000   0.267   0.096   0.028   0.001   0.291
   0.525   8.000   0.000   0.266   0.100   0.025   0.001   0.299
   0.550   8.000   0.000   0.265   0.104   0.021   0.001   0.307
   0.575   8.000   0.000   0.265   0.108   0.018   0.000   0.314
   0.600   8.000   0.000   0.264   0.112   0.015   0.000   0.321
   0.625   7.000   0.000   0.263   0.116   0.012   0.000   0.327
   0.650   7.000   0.000   0.263   0.119   0.009   0.000   0.333
   0.675   7.000   0.000   0.262   0.123   0.007   0.000   0.338
   0.700   7.000   0.000   0.261   0.126   0.005   0.000   0.343
   0.725   7.000   0.000   0.260   0.129   0.004   0.000   0.347
   0.750   8.000   0.000   0.259   0.132   0.003   0.000   0.351
   0.775   8.000   0.000   0.257   0.134   0.002   0.000   0.354
   0.800   8.000   0.000   0.256   0.137   0.001   0.000   0.357
   0.825   8.000   0.000   0.255   0.140   0.001   0.000   0.360
   0.850   9.000   0.000   0.254   0.142   0.001   0.000   0.363
   0.875   9.000   0.000   0.252   0.144   0.000   0.000   0.365
   0.900   9.000   0.000   0.251   0.147   0.000   0.000   0.368
   0.925   9.000   0.000   0.250   0.149   0.000   0.000   0.370
   0.950   9.000   0.000   0.248   0.151   0.000   0.000   0.372
   0.975   9.000   0.000   0.247   0.153   0.000   0.000   0.374
   1.000   9.000   0.000   0.245   0.155   0.000   0.000   0.374
