  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.000   0.347   0.055   0.000   0.008   0.000   0.179
   0.025   7.000   0.000   0.335   0.059   0.000   0.007   0.000   0.177
   0.050   7.000   0.000   0.324   0.062   0.000   0.005   0.000   0.178
   0.075   8.000   0.000   0.313   0.065   0.000   0.004   0.000   0.181
   0.100   8.000   0.000   0.304   0.068   0.000   0.004   0.000   0.186
   0.125   8.000   0.000   0.295   0.070   0.000   0.003   0.000   0.193
   0.150   8.000   0.000   0.288   0.073   0.000   0.003   0.000   0.201
   0.175   8.000   0.000   0.281   0.076   0.000   0.002   0.000   0.210
   0.200   8.000   0.000   0.276   0.078   0.000   0.002   0.000   0.220
   0.225   8.000   0.000   0.271   0.081   0.000   0.002   0.000   0.230
   0.250   8.000   0.000   0.267   0.084   0.000   0.001   0.000   0.240
   0.275   8.000   0.000   0.263   0.087   0.000   0.001   0.000   0.250
   0.300   8.000   0.000   0.260   0.091   0.000   0.001   0.000   0.260
   0.325   8.000   0.000   0.257   0.094   0.000   0.001   0.000   0.269
   0.350   8.000   0.000   0.254   0.098   0.000   0.001   0.000   0.278
   0.375   8.000   0.000   0.252   0.101   0.000   0.001   0.000   0.286
   0.400   8.000   0.000   0.250   0.105   0.000   0.001   0.000   0.294
   0.425   8.000   0.000   0.248   0.109   0.000   0.000   0.000   0.302
   0.450   8.000   0.000   0.247   0.112   0.000   0.000   0.000   0.309
   0.475   9.000   0.000   0.245   0.116   0.000   0.000   0.000   0.315
   0.500   9.000   0.000   0.244   0.120   0.000   0.000   0.000   0.321
   0.525   9.000   0.000   0.242   0.123   0.000   0.000   0.000   0.326
   0.550   9.000   0.000   0.241   0.127   0.000   0.000   0.000   0.331
   0.575   9.000   0.000   0.239   0.130   0.000   0.000   0.000   0.336
   0.600   9.000   0.000   0.238   0.134   0.000   0.000   0.000   0.341
   0.625   9.000   0.000   0.237   0.137   0.000   0.000   0.000   0.345
   0.650   9.000   0.000   0.236   0.140   0.000   0.000   0.000   0.348
   0.675   9.000   0.000   0.235   0.143   0.000   0.000   0.000   0.352
   0.700   9.000   0.000   0.234   0.146   0.000   0.000   0.000   0.355
   0.725   9.000   0.000   0.233   0.149   0.000   0.000   0.000   0.358
   0.750   9.000   0.000   0.232   0.151   0.000   0.000   0.000   0.361
   0.775   9.000   0.000   0.231   0.154   0.000   0.000   0.000   0.363
   0.800   9.000   0.000   0.230   0.156   0.000   0.000   0.000   0.366
   0.825   9.000   0.000   0.229   0.159   0.000   0.000   0.000   0.368
   0.850   9.000   0.000   0.229   0.161   0.000   0.000   0.000   0.370
   0.875   9.000   0.000   0.228   0.163   0.000   0.000   0.000   0.372
   0.900   9.000   0.000   0.227   0.165   0.000   0.000   0.000   0.374
   0.925   9.000   0.000   0.227   0.167   0.000   0.000   0.000   0.376
   0.950   9.000   0.000   0.226   0.169   0.000   0.000   0.000   0.377
   0.975   9.000   0.000   0.226   0.170   0.000   0.000   0.000   0.379
   1.000   9.000   0.000   0.225   0.171   0.000   0.000   0.000   0.379
