          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.53617E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10968E+02  0.22957E+02 -0.33925E+02 -0.41645E+01  0.31302E+01 -0.56574E+01      982.00
  0.23727E-01  0.53796E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.10981E+02  0.22952E+02 -0.33933E+02 -0.44701E+01  0.24976E+01 -0.62478E+01      982.00
  0.47381E-01  0.54051E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.11111E+02  0.22886E+02 -0.33997E+02 -0.47378E+01  0.18651E+01 -0.68113E+01      982.00
  0.70968E-01  0.54364E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.11404E+02  0.22709E+02 -0.34113E+02 -0.49604E+01  0.11657E+01 -0.73795E+01      982.00
  0.94499E-01  0.54696E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11872E+02  0.22386E+02 -0.34258E+02 -0.51144E+01  0.38856E+00 -0.79408E+01      982.00
  0.11799E+00  0.55027E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12452E+02  0.21956E+02 -0.34407E+02 -0.52109E+01 -0.40853E+00 -0.84569E+01      982.00
  0.14143E+00  0.55357E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13014E+02  0.21536E+02 -0.34550E+02 -0.52940E+01 -0.10869E+01 -0.88784E+01      982.00
  0.16484E+00  0.55707E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13485E+02  0.21220E+02 -0.34705E+02 -0.53877E+01 -0.15771E+01 -0.91987E+01      982.00
  0.18820E+00  0.56075E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13854E+02  0.21024E+02 -0.34878E+02 -0.54843E+01 -0.19031E+01 -0.94453E+01      982.00
  0.21153E+00  0.56461E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14141E+02  0.20932E+02 -0.35073E+02 -0.55702E+01 -0.21199E+01 -0.96427E+01      982.00
