          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.57851E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.24748E+02  0.99523E+01 -0.34700E+02 -0.42097E+01  0.59917E+00  0.11821E+02      982.00
  0.22493E-01  0.57873E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.24800E+02  0.97862E+01 -0.34586E+02 -0.41532E+01  0.47292E+00  0.12062E+02      982.00
  0.44903E-01  0.57957E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.24883E+02  0.96212E+01 -0.34504E+02 -0.40898E+01  0.37017E+00  0.12316E+02      982.00
  0.67229E-01  0.58094E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.24988E+02  0.94592E+01 -0.34447E+02 -0.40208E+01  0.27008E+00  0.12590E+02      982.00
  0.89464E-01  0.58286E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.25114E+02  0.93037E+01 -0.34418E+02 -0.39447E+01  0.18385E+00  0.12879E+02      982.00
  0.11161E+00  0.58514E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.25255E+02  0.91510E+01 -0.34406E+02 -0.38588E+01  0.10725E+00  0.13180E+02      982.00
  0.13366E+00  0.58777E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.25410E+02  0.90047E+01 -0.34414E+02 -0.37627E+01  0.44652E-01  0.13486E+02      982.00
  0.15561E+00  0.59066E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.25573E+02  0.88629E+01 -0.34436E+02 -0.36512E+01 -0.11017E-01  0.13799E+02      982.00
  0.17748E+00  0.59369E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.25741E+02  0.87250E+01 -0.34466E+02 -0.35231E+01 -0.58478E-01  0.14113E+02      982.00
  0.19925E+00  0.59680E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.25908E+02  0.85945E+01 -0.34503E+02 -0.33740E+01 -0.10524E+00  0.14425E+02      982.00
  0.22093E+00  0.60000E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.26069E+02  0.84756E+01 -0.34544E+02 -0.32015E+01 -0.15578E+00  0.14743E+02      982.00
  0.24252E+00  0.60313E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.26214E+02  0.83718E+01 -0.34586E+02 -0.30023E+01 -0.21370E+00  0.15060E+02      982.00
  0.26402E+00  0.60623E+02    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.26344E+02  0.82848E+01 -0.34628E+02 -0.27761E+01 -0.28278E+00  0.15375E+02      982.00
  0.28544E+00  0.60919E+02    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.26445E+02  0.82209E+01 -0.34666E+02 -0.25245E+01 -0.36551E+00  0.15692E+02      982.00
  0.30678E+00  0.61201E+02    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.26511E+02  0.81916E+01 -0.34703E+02 -0.22445E+01 -0.47193E+00  0.16004E+02      982.00
  0.32804E+00  0.61475E+02    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.26547E+02  0.81950E+01 -0.34742E+02 -0.19397E+01 -0.60222E+00  0.16313E+02      982.00
  0.34924E+00  0.61743E+02    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.26544E+02  0.82412E+01 -0.34785E+02 -0.16129E+01 -0.75881E+00  0.16622E+02      982.00
  0.37036E+00  0.62002E+02    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.26506E+02  0.83261E+01 -0.34832E+02 -0.12758E+01 -0.93785E+00  0.16921E+02      982.00
  0.39143E+00  0.62252E+02    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.26440E+02  0.84435E+01 -0.34884E+02 -0.93787E+00 -0.11361E+01  0.17203E+02      982.00
  0.41245E+00  0.62495E+02    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.26350E+02  0.85922E+01 -0.34942E+02 -0.60687E+00 -0.13497E+01  0.17468E+02      982.00
  0.43341E+00  0.62731E+02    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.26247E+02  0.87651E+01 -0.35012E+02 -0.29125E+00 -0.15729E+01  0.17703E+02      982.00
  0.45434E+00  0.62959E+02    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.26136E+02  0.89504E+01 -0.35087E+02  0.51831E-02 -0.18015E+01  0.17913E+02      982.00
  0.47524E+00  0.63182E+02    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.26021E+02  0.91531E+01 -0.35174E+02  0.28360E+00 -0.20346E+01  0.18094E+02      982.00
  0.49612E+00  0.63386E+02    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.25912E+02  0.93534E+01 -0.35265E+02  0.53830E+00 -0.22611E+01  0.18237E+02      982.00
  0.51698E+00  0.63586E+02    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.25809E+02  0.95593E+01 -0.35368E+02  0.78075E+00 -0.24843E+01  0.18350E+02      982.00
  0.53784E+00  0.63773E+02    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.25723E+02  0.97571E+01 -0.35480E+02  0.10096E+01 -0.26928E+01  0.18427E+02      982.00
  0.55870E+00  0.63937E+02    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.25641E+02  0.99524E+01 -0.35594E+02  0.12376E+01 -0.28885E+01  0.18468E+02      982.00
  0.57958E+00  0.64092E+02    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.25572E+02  0.10150E+02 -0.35721E+02  0.14751E+01 -0.30692E+01  0.18471E+02      982.00
  0.60048E+00  0.64227E+02    0.35000E+00  0.35000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.25508E+02  0.10347E+02 -0.35855E+02  0.17354E+01 -0.32316E+01  0.18438E+02      982.00
  0.62141E+00  0.64340E+02    0.36250E+00  0.36250E+00 -0.72500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.25451E+02  0.10546E+02 -0.35997E+02  0.20257E+01 -0.33713E+01  0.18358E+02      982.00
