  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.052   0.108   0.002   0.000   0.225   0.097   0.022
   0.025   5.000   0.049   0.107   0.002   0.000   0.219   0.098   0.024
   0.050   5.000   0.045   0.106   0.001   0.000   0.214   0.101   0.027
   0.075   6.000   0.041   0.107   0.001   0.000   0.209   0.104   0.031
   0.100   6.000   0.036   0.108   0.001   0.000   0.203   0.106   0.034
   0.125   6.000   0.031   0.107   0.000   0.000   0.196   0.108   0.038
   0.150   6.000   0.028   0.106   0.000   0.000   0.191   0.110   0.042
   0.175   6.000   0.025   0.105   0.000   0.000   0.187   0.111   0.046
   0.200   6.000   0.024   0.105   0.000   0.000   0.185   0.112   0.050
   0.225   6.000   0.023   0.104   0.000   0.000   0.184   0.112   0.054
   0.250   6.000   0.022   0.105   0.000   0.000   0.184   0.113   0.059
   0.275   6.000   0.021   0.105   0.000   0.000   0.186   0.113   0.064
   0.300   6.000   0.021   0.106   0.000   0.000   0.188   0.113   0.070
   0.325   6.000   0.020   0.107   0.000   0.000   0.190   0.113   0.076
   0.350   6.000   0.020   0.109   0.000   0.000   0.193   0.112   0.082
   0.375   6.000   0.019   0.110   0.000   0.000   0.197   0.112   0.089
   0.400   6.000   0.019   0.111   0.000   0.000   0.201   0.111   0.096
   0.425   6.000   0.018   0.112   0.000   0.000   0.204   0.110   0.103
   0.450   6.000   0.017   0.113   0.000   0.000   0.208   0.109   0.111
   0.475   6.000   0.016   0.113   0.000   0.000   0.212   0.108   0.119
   0.500   6.000   0.015   0.114   0.000   0.000   0.215   0.107   0.127
   0.525   6.000   0.015   0.114   0.000   0.000   0.219   0.105   0.134
   0.550   6.000   0.014   0.114   0.000   0.000   0.222   0.104   0.142
   0.575   6.000   0.013   0.113   0.000   0.000   0.225   0.102   0.150
   0.600   7.000   0.012   0.113   0.000   0.000   0.228   0.101   0.158
   0.625   6.000   0.011   0.112   0.000   0.000   0.230   0.099   0.166
   0.650   6.000   0.010   0.112   0.000   0.000   0.232   0.098   0.173
   0.675   6.000   0.009   0.111   0.000   0.000   0.235   0.096   0.181
   0.700   6.000   0.008   0.110   0.000   0.000   0.236   0.094   0.188
   0.725   7.000   0.007   0.109   0.000   0.000   0.238   0.093   0.196
   0.750   7.000   0.007   0.107   0.000   0.000   0.240   0.091   0.203
   0.775   7.000   0.006   0.106   0.000   0.000   0.241   0.090   0.209
   0.800   7.000   0.006   0.105   0.000   0.000   0.242   0.088   0.216
   0.825   8.000   0.005   0.104   0.000   0.000   0.243   0.086   0.222
   0.850   8.000   0.005   0.102   0.000   0.000   0.244   0.085   0.229
   0.875   8.000   0.004   0.101   0.000   0.000   0.244   0.084   0.235
   0.900   8.000   0.004   0.100   0.000   0.000   0.245   0.082   0.241
   0.925   8.000   0.004   0.098   0.000   0.000   0.245   0.081   0.246
   0.950   8.000   0.003   0.097   0.000   0.000   0.245   0.079   0.250
   0.975   8.000   0.003   0.095   0.000   0.000   0.244   0.078   0.253
   1.000   8.000   0.003   0.094   0.000   0.000   0.243   0.076   0.257
