  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.123   0.125   0.249
   0.025  26.000   0.125   0.127   0.253
   0.050  25.000   0.126   0.128   0.255
   0.075  25.000   0.127   0.128   0.256
   0.100  25.000   0.127   0.128   0.256
   0.125  22.000   0.127   0.127   0.255
   0.150  21.000   0.128   0.128   0.256
   0.175  20.000   0.128   0.129   0.257
   0.200  22.000   0.128   0.130   0.259
   0.225  22.000   0.127   0.130   0.259
   0.250  21.000   0.125   0.130   0.257
   0.275  20.000   0.123   0.129   0.255
   0.300  22.000   0.121   0.128   0.251
   0.325  22.000   0.118   0.126   0.247
   0.350  22.000   0.116   0.124   0.243
   0.375  22.000   0.113   0.121   0.238
   0.400  23.000   0.110   0.119   0.233
   0.425  23.000   0.108   0.116   0.228
   0.450  23.000   0.105   0.114   0.223
   0.475  21.000   0.103   0.112   0.218
   0.500  20.000   0.101   0.109   0.213
   0.525  20.000   0.099   0.107   0.209
   0.550  20.000   0.096   0.105   0.205
   0.575  20.000   0.095   0.103   0.201
   0.600  20.000   0.093   0.101   0.197
   0.625  20.000   0.091   0.099   0.193
   0.650  20.000   0.089   0.097   0.189
   0.675  20.000   0.088   0.095   0.186
   0.700  21.000   0.086   0.094   0.183
   0.725  20.000   0.085   0.092   0.180
   0.750  20.000   0.084   0.091   0.178
   0.775  20.000   0.083   0.089   0.175
   0.800  20.000   0.082   0.088   0.173
   0.825  20.000   0.081   0.087   0.170
   0.850  20.000   0.080   0.086   0.168
   0.875  20.000   0.079   0.085   0.166
   0.900  20.000   0.078   0.084   0.164
   0.925  20.000   0.077   0.083   0.163
   0.950  20.000   0.077   0.083   0.163
   0.975  20.000   0.077   0.083   0.163
   1.000  20.000   0.077   0.083   0.163
