  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  20.000   0.092   0.094   0.187
   0.025  21.000   0.093   0.096   0.190
   0.050  21.000   0.095   0.100   0.198
   0.075  20.000   0.098   0.106   0.207
   0.100  21.000   0.102   0.110   0.216
   0.125  22.000   0.105   0.114   0.223
   0.150  22.000   0.108   0.117   0.228
   0.175  23.000   0.110   0.119   0.232
   0.200  23.000   0.111   0.120   0.236
   0.225  23.000   0.113   0.121   0.238
   0.250  23.000   0.113   0.122   0.239
   0.275  23.000   0.114   0.122   0.240
   0.300  23.000   0.114   0.122   0.240
   0.325  22.000   0.113   0.122   0.239
   0.350  22.000   0.113   0.121   0.237
   0.375  22.000   0.112   0.120   0.236
   0.400  21.000   0.111   0.119   0.233
   0.425  21.000   0.109   0.118   0.231
   0.450  20.000   0.108   0.116   0.228
   0.475  20.000   0.107   0.114   0.224
   0.500  20.000   0.105   0.113   0.221
   0.525  20.000   0.104   0.111   0.218
   0.550  20.000   0.102   0.109   0.214
   0.575  20.000   0.100   0.108   0.211
   0.600  20.000   0.099   0.106   0.208
   0.625  20.000   0.097   0.104   0.204
   0.650  20.000   0.096   0.102   0.201
   0.675  20.000   0.094   0.101   0.198
   0.700  20.000   0.093   0.099   0.195
   0.725  20.000   0.092   0.098   0.192
   0.750  20.000   0.090   0.096   0.189
   0.775  20.000   0.089   0.095   0.186
   0.800  20.000   0.088   0.094   0.184
   0.825  20.000   0.087   0.092   0.181
   0.850  20.000   0.086   0.091   0.179
   0.875  20.000   0.085   0.090   0.177
   0.900  20.000   0.084   0.089   0.175
   0.925  20.000   0.083   0.088   0.173
   0.950  21.000   0.082   0.087   0.171
   0.975  21.000   0.081   0.086   0.169
   1.000  21.000   0.080   0.085   0.167
