  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   3.000   0.000   0.190   0.006   0.342   0.041   0.024
   0.025   3.000   0.000   0.178   0.007   0.331   0.038   0.028
   0.050   3.000   0.000   0.167   0.008   0.322   0.035   0.032
   0.075   3.000   0.000   0.158   0.009   0.313   0.033   0.035
   0.100   4.000   0.000   0.151   0.009   0.306   0.032   0.039
   0.125   4.000   0.000   0.145   0.010   0.299   0.030   0.043
   0.150   4.000   0.000   0.139   0.010   0.293   0.029   0.047
   0.175   4.000   0.000   0.135   0.011   0.288   0.029   0.051
   0.200   4.000   0.000   0.131   0.012   0.284   0.028   0.056
   0.225   4.000   0.000   0.128   0.012   0.280   0.027   0.060
   0.250   5.000   0.000   0.126   0.013   0.277   0.027   0.065
   0.275   6.000   0.000   0.124   0.014   0.275   0.026   0.070
   0.300   6.000   0.000   0.122   0.015   0.274   0.026   0.075
   0.325   7.000   0.000   0.121   0.015   0.273   0.026   0.080
   0.350   7.000   0.000   0.120   0.016   0.273   0.026   0.086
   0.375   7.000   0.000   0.119   0.017   0.273   0.025   0.092
   0.400   7.000   0.000   0.118   0.017   0.273   0.025   0.098
   0.425   7.000   0.000   0.117   0.018   0.274   0.025   0.105
   0.450   7.000   0.000   0.116   0.018   0.275   0.025   0.112
   0.475   8.000   0.000   0.115   0.018   0.276   0.025   0.119
   0.500   8.000   0.000   0.114   0.019   0.277   0.024   0.126
   0.525   8.000   0.000   0.114   0.019   0.278   0.024   0.134
   0.550   8.000   0.000   0.113   0.019   0.279   0.024   0.142
   0.575   8.000   0.000   0.112   0.019   0.280   0.024   0.149
   0.600   8.000   0.000   0.111   0.018   0.281   0.024   0.157
   0.625   8.000   0.000   0.109   0.018   0.282   0.023   0.165
   0.650   8.000   0.000   0.108   0.018   0.283   0.023   0.173
   0.675   8.000   0.000   0.107   0.017   0.284   0.023   0.181
   0.700   8.000   0.000   0.106   0.017   0.284   0.023   0.189
   0.725   8.000   0.000   0.104   0.016   0.284   0.022   0.197
   0.750   9.000   0.000   0.103   0.015   0.284   0.022   0.205
   0.775   9.000   0.000   0.102   0.015   0.284   0.022   0.212
   0.800   8.000   0.000   0.100   0.014   0.284   0.022   0.220
   0.825   8.000   0.000   0.099   0.013   0.284   0.022   0.227
   0.850   9.000   0.000   0.098   0.013   0.283   0.022   0.234
   0.875   9.000   0.000   0.096   0.012   0.283   0.022   0.241
   0.900   9.000   0.000   0.095   0.011   0.282   0.022   0.248
   0.925   9.000   0.000   0.094   0.011   0.282   0.022   0.254
   0.950   9.000   0.000   0.092   0.010   0.281   0.022   0.261
   0.975   9.000   0.000   0.091   0.010   0.280   0.022   0.267
   1.000   9.000   0.000   0.089   0.009   0.278   0.022   0.270
