  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.000   0.236   0.020   0.000   0.329   0.031   0.015
   0.025   4.000   0.000   0.229   0.023   0.000   0.335   0.032   0.012
   0.050   4.000   0.000   0.223   0.027   0.000   0.343   0.034   0.009
   0.075   4.000   0.000   0.218   0.031   0.000   0.352   0.036   0.007
   0.100   4.000   0.000   0.211   0.033   0.000   0.358   0.037   0.006
   0.125   4.000   0.000   0.198   0.033   0.000   0.350   0.032   0.007
   0.150   4.000   0.000   0.187   0.033   0.000   0.341   0.029   0.008
   0.175   4.000   0.000   0.178   0.034   0.000   0.334   0.027   0.011
   0.200   4.000   0.000   0.170   0.034   0.000   0.327   0.025   0.013
   0.225   4.000   0.000   0.164   0.035   0.000   0.322   0.024   0.016
   0.250   4.000   0.000   0.159   0.036   0.000   0.317   0.023   0.019
   0.275   4.000   0.000   0.154   0.037   0.000   0.313   0.022   0.022
   0.300   4.000   0.000   0.151   0.039   0.000   0.310   0.021   0.026
   0.325   4.000   0.000   0.147   0.040   0.000   0.307   0.021   0.029
   0.350   4.000   0.000   0.144   0.041   0.000   0.305   0.020   0.033
   0.375   4.000   0.000   0.142   0.043   0.000   0.304   0.020   0.037
   0.400   4.000   0.000   0.140   0.044   0.000   0.303   0.019   0.041
   0.425   4.000   0.000   0.137   0.045   0.000   0.302   0.019   0.046
   0.450   6.000   0.000   0.136   0.046   0.000   0.302   0.018   0.050
   0.475   6.000   0.000   0.134   0.047   0.000   0.302   0.018   0.055
   0.500   6.000   0.000   0.132   0.048   0.000   0.302   0.017   0.061
   0.525   6.000   0.000   0.131   0.049   0.000   0.303   0.017   0.066
   0.550   6.000   0.000   0.129   0.049   0.000   0.303   0.017   0.072
   0.575   6.000   0.000   0.128   0.050   0.000   0.304   0.016   0.078
   0.600   6.000   0.000   0.126   0.050   0.000   0.305   0.016   0.084
   0.625   6.000   0.000   0.125   0.050   0.000   0.306   0.015   0.091
   0.650   5.000   0.000   0.123   0.050   0.000   0.306   0.015   0.098
   0.675   5.000   0.000   0.122   0.049   0.000   0.307   0.015   0.104
   0.700   6.000   0.000   0.120   0.049   0.000   0.308   0.014   0.112
   0.725   6.000   0.000   0.119   0.048   0.000   0.308   0.014   0.119
   0.750   6.000   0.000   0.117   0.047   0.000   0.309   0.013   0.126
   0.775   7.000   0.000   0.116   0.047   0.000   0.309   0.013   0.133
   0.800   8.000   0.000   0.114   0.046   0.000   0.309   0.013   0.141
   0.825   8.000   0.000   0.112   0.044   0.000   0.309   0.012   0.149
   0.850   8.000   0.000   0.111   0.043   0.000   0.309   0.012   0.156
   0.875   8.000   0.000   0.109   0.042   0.000   0.309   0.012   0.164
   0.900   8.000   0.000   0.108   0.041   0.000   0.309   0.012   0.171
   0.925   8.000   0.000   0.106   0.039   0.000   0.308   0.011   0.179
   0.950   8.000   0.000   0.104   0.038   0.000   0.308   0.011   0.187
   0.975   8.000   0.000   0.103   0.037   0.000   0.307   0.011   0.194
   1.000   8.000   0.000   0.101   0.035   0.000   0.306   0.011   0.201
