  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   4.000   0.056   0.113   0.271   0.047   0.001   0.026
   0.025   4.000   0.054   0.109   0.269   0.046   0.001   0.029
   0.050   5.000   0.053   0.106   0.269   0.045   0.001   0.033
   0.075   6.000   0.052   0.104   0.271   0.043   0.001   0.037
   0.100   6.000   0.052   0.103   0.275   0.040   0.001   0.043
   0.125   6.000   0.052   0.103   0.280   0.037   0.001   0.049
   0.150   6.000   0.052   0.104   0.286   0.034   0.002   0.057
   0.175   6.000   0.051   0.104   0.291   0.030   0.002   0.065
   0.200   6.000   0.050   0.105   0.295   0.027   0.002   0.073
   0.225   6.000   0.049   0.105   0.298   0.024   0.003   0.082
   0.250   6.000   0.049   0.104   0.300   0.022   0.003   0.092
   0.275   6.000   0.048   0.104   0.302   0.021   0.003   0.101
   0.300   6.000   0.047   0.103   0.303   0.020   0.003   0.112
   0.325   6.000   0.046   0.103   0.304   0.019   0.004   0.122
   0.350   7.000   0.046   0.102   0.305   0.018   0.004   0.133
   0.375   8.000   0.045   0.102   0.306   0.018   0.004   0.145
   0.400   8.000   0.044   0.101   0.306   0.018   0.004   0.157
   0.425   8.000   0.043   0.101   0.307   0.018   0.004   0.168
   0.450   8.000   0.042   0.100   0.307   0.018   0.004   0.180
   0.475   9.000   0.041   0.099   0.307   0.019   0.004   0.192
   0.500   9.000   0.039   0.098   0.306   0.019   0.004   0.203
   0.525   9.000   0.038   0.097   0.306   0.019   0.004   0.215
   0.550   9.000   0.036   0.096   0.305   0.020   0.003   0.226
   0.575   9.000   0.035   0.095   0.304   0.020   0.003   0.237
   0.600   9.000   0.034   0.094   0.303   0.020   0.003   0.248
   0.625   9.000   0.032   0.093   0.302   0.021   0.003   0.258
   0.650   9.000   0.031   0.092   0.300   0.021   0.003   0.268
   0.675   9.000   0.029   0.091   0.299   0.021   0.003   0.278
   0.700   9.000   0.028   0.089   0.297   0.021   0.003   0.287
   0.725   9.000   0.027   0.088   0.295   0.021   0.003   0.296
   0.750   9.000   0.026   0.087   0.294   0.022   0.003   0.305
   0.775  10.000   0.024   0.086   0.292   0.022   0.003   0.313
   0.800  10.000   0.023   0.085   0.290   0.022   0.003   0.322
   0.825  10.000   0.022   0.084   0.288   0.022   0.003   0.329
   0.850  10.000   0.021   0.083   0.287   0.022   0.003   0.337
   0.875  10.000   0.020   0.082   0.285   0.022   0.003   0.344
   0.900  10.000   0.020   0.081   0.283   0.022   0.003   0.351
   0.925  10.000   0.019   0.080   0.281   0.022   0.003   0.355
   0.950  10.000   0.018   0.079   0.278   0.022   0.003   0.359
   0.975  10.000   0.017   0.078   0.276   0.021   0.003   0.363
   1.000  11.000   0.017   0.077   0.274   0.021   0.003   0.367
