  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  23.000   0.121   0.123   0.245
   0.025  21.000   0.120   0.124   0.246
   0.050  18.000   0.121   0.126   0.248
   0.075  19.000   0.122   0.129   0.253
   0.100  20.000   0.123   0.131   0.258
   0.125  20.000   0.124   0.133   0.261
   0.150  20.000   0.124   0.134   0.262
   0.175  21.000   0.123   0.134   0.262
   0.200  21.000   0.123   0.133   0.260
   0.225  21.000   0.121   0.132   0.258
   0.250  21.000   0.120   0.130   0.254
   0.275  21.000   0.118   0.128   0.250
   0.300  21.000   0.115   0.125   0.245
   0.325  23.000   0.113   0.123   0.240
   0.350  23.000   0.111   0.120   0.235
   0.375  23.000   0.108   0.117   0.229
   0.400  23.000   0.106   0.114   0.224
   0.425  23.000   0.103   0.111   0.218
   0.450  23.000   0.101   0.109   0.213
   0.475  22.000   0.099   0.106   0.208
   0.500  22.000   0.096   0.104   0.203
   0.525  22.000   0.094   0.101   0.198
   0.550  22.000   0.092   0.099   0.194
   0.575  22.000   0.090   0.097   0.190
   0.600  22.000   0.089   0.095   0.186
   0.625  23.000   0.087   0.093   0.183
   0.650  22.000   0.086   0.091   0.179
   0.675  22.000   0.084   0.090   0.176
   0.700  21.000   0.083   0.088   0.174
   0.725  21.000   0.082   0.087   0.171
   0.750  21.000   0.081   0.086   0.169
   0.775  21.000   0.080   0.085   0.167
   0.800  21.000   0.079   0.084   0.165
   0.825  20.000   0.078   0.083   0.163
   0.850  20.000   0.077   0.082   0.162
   0.875  20.000   0.077   0.081   0.160
   0.900  20.000   0.076   0.081   0.159
   0.925  20.000   0.075   0.080   0.157
   0.950  20.000   0.075   0.079   0.156
   0.975  20.000   0.075   0.080   0.157
   1.000  20.000   0.075   0.080   0.157
