          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.52049E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.10799E+02  0.22116E+02 -0.32915E+02  0.31459E+01  0.58511E+01  0.37830E+01      982.00
  0.23715E-01  0.51631E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.11005E+02  0.21723E+02 -0.32729E+02  0.29831E+01  0.58451E+01  0.36659E+01      982.00
  0.47486E-01  0.51219E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.11277E+02  0.21292E+02 -0.32569E+02  0.27489E+01  0.58189E+01  0.35264E+01      982.00
  0.71331E-01  0.50817E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.11629E+02  0.20810E+02 -0.32439E+02  0.24204E+01  0.57834E+01  0.33472E+01      982.00
  0.95269E-01  0.50400E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12066E+02  0.20256E+02 -0.32321E+02  0.19882E+01  0.57240E+01  0.31183E+01      982.00
  0.11932E+00  0.49972E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12581E+02  0.19629E+02 -0.32210E+02  0.14658E+01  0.56251E+01  0.28427E+01      982.00
  0.14349E+00  0.49551E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13151E+02  0.18948E+02 -0.32099E+02  0.88260E+00  0.54820E+01  0.25319E+01      982.00
  0.16778E+00  0.49174E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13746E+02  0.18252E+02 -0.31997E+02  0.28064E+00  0.53027E+01  0.22085E+01      982.00
  0.19218E+00  0.48873E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14347E+02  0.17567E+02 -0.31914E+02 -0.32082E+00  0.51010E+01  0.18893E+01      982.00
  0.21667E+00  0.48673E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14942E+02  0.16921E+02 -0.31863E+02 -0.90112E+00  0.48916E+01  0.15887E+01      982.00
  0.24122E+00  0.48575E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15534E+02  0.16312E+02 -0.31847E+02 -0.14698E+01  0.46722E+01  0.13088E+01      982.00
  0.26581E+00  0.48586E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16128E+02  0.15743E+02 -0.31871E+02 -0.20293E+01  0.44482E+01  0.10525E+01      982.00
  0.29040E+00  0.48688E+02    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.16724E+02  0.15204E+02 -0.31927E+02 -0.25838E+01  0.42100E+01  0.82042E+00      982.00
  0.31499E+00  0.48888E+02    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17328E+02  0.14694E+02 -0.32023E+02 -0.31385E+01  0.39542E+01  0.61468E+00      982.00
  0.33956E+00  0.49176E+02    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.17940E+02  0.14211E+02 -0.32152E+02 -0.36892E+01  0.36734E+01  0.43976E+00      982.00
  0.36408E+00  0.49545E+02    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18564E+02  0.13749E+02 -0.32313E+02 -0.42391E+01  0.33608E+01  0.29901E+00      982.00
  0.38853E+00  0.49994E+02    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19197E+02  0.13309E+02 -0.32506E+02 -0.47803E+01  0.30141E+01  0.19771E+00      982.00
  0.41292E+00  0.50520E+02    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.19844E+02  0.12889E+02 -0.32732E+02 -0.53067E+01  0.26294E+01  0.13879E+00      982.00
  0.43721E+00  0.51108E+02    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.20497E+02  0.12486E+02 -0.32983E+02 -0.58130E+01  0.22098E+01  0.12192E+00      982.00
  0.46141E+00  0.51752E+02    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21153E+02  0.12107E+02 -0.33259E+02 -0.62870E+01  0.17675E+01  0.14233E+00      982.00
  0.48551E+00  0.52444E+02    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.21807E+02  0.11751E+02 -0.33558E+02 -0.67220E+01  0.13051E+01  0.19386E+00      982.00
  0.50951E+00  0.53172E+02    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.22447E+02  0.11431E+02 -0.33877E+02 -0.71078E+01  0.85244E+00  0.25916E+00      982.00
  0.53340E+00  0.53903E+02    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.23057E+02  0.11145E+02 -0.34203E+02 -0.74412E+01  0.42082E+00  0.32626E+00      982.00
  0.55720E+00  0.54643E+02    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.23638E+02  0.10906E+02 -0.34544E+02 -0.77243E+01  0.29462E-01  0.37932E+00      982.00
  0.58090E+00  0.55368E+02    0.30000E+00  0.30000E+00 -0.60000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.24180E+02  0.10707E+02 -0.34887E+02 -0.79600E+01 -0.32736E+00  0.41311E+00      982.00
  0.60453E+00  0.56075E+02    0.31250E+00  0.31250E+00 -0.62500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.24681E+02  0.10554E+02 -0.35235E+02 -0.81549E+01 -0.63133E+00  0.41784E+00      982.00
  0.62810E+00  0.56748E+02    0.32500E+00  0.32500E+00 -0.65000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.25138E+02  0.10439E+02 -0.35578E+02 -0.83150E+01 -0.89827E+00  0.39467E+00      982.00
  0.65161E+00  0.57394E+02    0.33750E+00  0.33750E+00 -0.67500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.25555E+02  0.10363E+02 -0.35918E+02 -0.84478E+01 -0.11330E+01  0.34509E+00      982.00
  0.67507E+00  0.58007E+02    0.35000E+00  0.35000E+00 -0.70000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.25931E+02  0.10324E+02 -0.36255E+02 -0.85482E+01 -0.13253E+01  0.26780E+00      982.00
  0.69851E+00  0.58597E+02    0.36250E+00  0.36250E+00 -0.72500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.26272E+02  0.10319E+02 -0.36591E+02 -0.86285E+01 -0.14963E+01  0.16747E+00      982.00
  0.72193E+00  0.59146E+02    0.37500E+00  0.37500E+00 -0.75000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.26575E+02  0.10336E+02 -0.36912E+02 -0.86938E+01 -0.16457E+01  0.46581E-01      982.00
  0.74533E+00  0.59671E+02    0.38750E+00  0.38750E+00 -0.77500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.26845E+02  0.10386E+02 -0.37231E+02 -0.87413E+01 -0.17692E+01 -0.92772E-01      982.00
