          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.61723E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13767E+02  0.25839E+02 -0.39606E+02 -0.26381E+01  0.57446E+01 -0.41284E+01      982.00
  0.24063E-01  0.61595E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.13706E+02  0.25842E+02 -0.39548E+02 -0.25268E+01  0.56702E+01 -0.40320E+01      982.00
  0.48140E-01  0.61544E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.13650E+02  0.25883E+02 -0.39532E+02 -0.24292E+01  0.56055E+01 -0.39650E+01      982.00
  0.72228E-01  0.61536E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.13585E+02  0.25957E+02 -0.39542E+02 -0.23060E+01  0.55464E+01 -0.38997E+01      982.00
  0.96325E-01  0.61570E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13517E+02  0.26060E+02 -0.39576E+02 -0.21578E+01  0.54915E+01 -0.38414E+01      982.00
  0.12043E+00  0.61642E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13456E+02  0.26182E+02 -0.39638E+02 -0.19760E+01  0.54317E+01 -0.37822E+01      982.00
  0.14454E+00  0.61750E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13401E+02  0.26321E+02 -0.39722E+02 -0.17695E+01  0.53677E+01 -0.37344E+01      982.00
  0.16867E+00  0.61881E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13355E+02  0.26469E+02 -0.39824E+02 -0.15347E+01  0.52925E+01 -0.36882E+01      982.00
  0.19280E+00  0.62033E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13320E+02  0.26620E+02 -0.39940E+02 -0.12854E+01  0.52081E+01 -0.36494E+01      982.00
  0.21694E+00  0.62207E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13296E+02  0.26772E+02 -0.40069E+02 -0.10354E+01  0.51183E+01 -0.36206E+01      982.00
  0.24110E+00  0.62397E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13283E+02  0.26923E+02 -0.40206E+02 -0.79761E+00  0.50279E+01 -0.36027E+01      982.00
