  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000  12.000   0.000   0.002   0.001   0.042   0.001   0.370
   0.025  12.000   0.000   0.002   0.001   0.046   0.001   0.361
   0.050  12.000   0.000   0.002   0.001   0.049   0.001   0.354
   0.075  11.000   0.000   0.001   0.000   0.053   0.001   0.348
   0.100  11.000   0.000   0.001   0.000   0.056   0.001   0.344
   0.125  11.000   0.000   0.001   0.000   0.059   0.001   0.343
   0.150   9.000   0.000   0.001   0.000   0.062   0.001   0.343
   0.175   9.000   0.000   0.001   0.000   0.064   0.001   0.346
   0.200   9.000   0.000   0.001   0.000   0.067   0.001   0.351
   0.225   9.000   0.000   0.001   0.000   0.070   0.001   0.356
   0.250   9.000   0.000   0.001   0.000   0.073   0.001   0.363
   0.275   9.000   0.000   0.001   0.001   0.077   0.001   0.370
   0.300   9.000   0.000   0.001   0.001   0.081   0.002   0.378
   0.325   9.000   0.000   0.001   0.001   0.085   0.002   0.386
   0.350   9.000   0.000   0.002   0.001   0.090   0.002   0.394
   0.375   9.000   0.000   0.002   0.001   0.095   0.002   0.401
   0.400   9.000   0.000   0.003   0.001   0.100   0.002   0.408
   0.425   9.000   0.000   0.003   0.001   0.105   0.002   0.414
   0.450   9.000   0.000   0.004   0.001   0.111   0.003   0.420
   0.475   9.000   0.000   0.005   0.001   0.116   0.003   0.425
   0.500   9.000   0.000   0.005   0.001   0.121   0.003   0.429
   0.525  10.000   0.000   0.006   0.001   0.127   0.003   0.433
   0.550  10.000   0.000   0.007   0.001   0.132   0.004   0.437
   0.575  10.000   0.000   0.009   0.001   0.137   0.004   0.440
   0.600  10.000   0.000   0.010   0.001   0.142   0.004   0.442
   0.625  10.000   0.000   0.011   0.002   0.146   0.005   0.444
   0.650  10.000   0.000   0.012   0.002   0.151   0.005   0.445
   0.675  10.000   0.000   0.013   0.002   0.156   0.005   0.446
   0.700  10.000   0.000   0.015   0.002   0.160   0.006   0.447
   0.725  10.000   0.000   0.016   0.002   0.164   0.006   0.448
   0.750  10.000   0.000   0.017   0.002   0.168   0.007   0.448
   0.775  10.000   0.000   0.019   0.002   0.172   0.007   0.448
   0.800  10.000   0.000   0.020   0.002   0.175   0.008   0.447
   0.825  10.000   0.000   0.022   0.002   0.179   0.008   0.447
   0.850  10.000   0.000   0.023   0.002   0.182   0.009   0.446
   0.875  11.000   0.000   0.024   0.002   0.185   0.009   0.445
   0.900  11.000   0.000   0.026   0.002   0.188   0.010   0.444
   0.925  11.000   0.000   0.027   0.002   0.191   0.011   0.443
   0.950  11.000   0.000   0.028   0.002   0.193   0.011   0.439
   0.975  11.000   0.000   0.030   0.002   0.195   0.012   0.435
   1.000  11.000   0.000   0.031   0.002   0.196   0.013   0.432
