  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   8.000   0.148   0.100   0.021   0.089   0.043   0.000   0.096
   0.025   8.000   0.143   0.097   0.020   0.093   0.035   0.000   0.100
   0.050   8.000   0.138   0.094   0.019   0.096   0.028   0.000   0.101
   0.075   8.000   0.133   0.091   0.018   0.101   0.024   0.000   0.100
   0.100   8.000   0.129   0.089   0.018   0.106   0.021   0.000   0.098
   0.125   8.000   0.126   0.087   0.017   0.111   0.019   0.000   0.096
   0.150   8.000   0.124   0.086   0.017   0.117   0.018   0.000   0.094
   0.175   8.000   0.124   0.085   0.017   0.123   0.018   0.001   0.092
   0.200   8.000   0.124   0.084   0.017   0.129   0.018   0.001   0.091
   0.225   8.000   0.124   0.084   0.018   0.136   0.018   0.001   0.090
   0.250   8.000   0.126   0.084   0.018   0.143   0.018   0.001   0.089
   0.275   8.000   0.127   0.085   0.018   0.151   0.019   0.001   0.088
   0.300   8.000   0.129   0.086   0.018   0.159   0.019   0.001   0.087
   0.325   8.000   0.131   0.087   0.019   0.167   0.020   0.001   0.086
   0.350   8.000   0.133   0.088   0.019   0.176   0.021   0.001   0.084
   0.375   8.000   0.135   0.089   0.020   0.185   0.022   0.001   0.082
   0.400   8.000   0.138   0.091   0.020   0.194   0.024   0.001   0.080
   0.425   7.000   0.140   0.092   0.020   0.203   0.025   0.001   0.077
   0.450   7.000   0.142   0.094   0.021   0.213   0.027   0.001   0.073
   0.475   7.000   0.144   0.095   0.021   0.223   0.028   0.001   0.069
   0.500   7.000   0.146   0.096   0.021   0.232   0.030   0.001   0.065
   0.525   7.000   0.148   0.097   0.021   0.242   0.032   0.001   0.060
   0.550   7.000   0.150   0.099   0.022   0.252   0.034   0.001   0.055
   0.575   7.000   0.151   0.100   0.022   0.262   0.035   0.001   0.049
   0.600   6.000   0.153   0.101   0.022   0.271   0.037   0.001   0.044
   0.625   6.000   0.155   0.102   0.022   0.280   0.039   0.001   0.038
   0.650   6.000   0.156   0.103   0.023   0.289   0.041   0.001   0.033
   0.675   6.000   0.157   0.104   0.023   0.297   0.042   0.001   0.029
   0.700   5.000   0.158   0.104   0.023   0.305   0.044   0.001   0.025
   0.725   5.000   0.159   0.105   0.023   0.312   0.045   0.001   0.022
   0.750   5.000   0.160   0.106   0.023   0.318   0.046   0.001   0.020
   0.775   5.000   0.160   0.106   0.023   0.323   0.047   0.001   0.019
   0.800   5.000   0.159   0.106   0.023   0.328   0.048   0.001   0.019
   0.825   5.000   0.159   0.107   0.023   0.332   0.049   0.001   0.021
   0.850   5.000   0.157   0.107   0.022   0.335   0.049   0.001   0.023
   0.875   5.000   0.155   0.107   0.022   0.338   0.049   0.001   0.027
   0.900   5.000   0.153   0.107   0.021   0.340   0.050   0.001   0.031
   0.925   6.000   0.150   0.107   0.020   0.342   0.049   0.001   0.036
   0.950   6.000   0.147   0.107   0.019   0.343   0.049   0.001   0.043
   0.975   7.000   0.142   0.106   0.018   0.342   0.049   0.001   0.049
   1.000   7.000   0.138   0.105   0.017   0.342   0.049   0.001   0.056
