          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.49807E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.18107E+02  0.14420E+02 -0.32527E+02 -0.49383E+01  0.23473E+01  0.31916E+00      982.00
  0.24490E-01  0.49386E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.17262E+02  0.15087E+02 -0.32349E+02 -0.49550E+01  0.15524E+01  0.41237E-01      982.00
  0.49053E-01  0.49060E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.16516E+02  0.15674E+02 -0.32190E+02 -0.49196E+01  0.84956E+00 -0.20807E+00      982.00
  0.73658E-01  0.48851E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.15875E+02  0.16200E+02 -0.32075E+02 -0.48581E+01  0.22721E+00 -0.43366E+00      982.00
  0.98281E-01  0.48759E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.15336E+02  0.16676E+02 -0.32011E+02 -0.47912E+01 -0.32176E+00 -0.63841E+00      982.00
  0.12290E+00  0.48782E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14877E+02  0.17127E+02 -0.32004E+02 -0.47305E+01 -0.82575E+00 -0.82998E+00      982.00
  0.14750E+00  0.48916E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14486E+02  0.17568E+02 -0.32054E+02 -0.46815E+01 -0.12982E+01 -0.10116E+01      982.00
  0.17208E+00  0.49156E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.14152E+02  0.18007E+02 -0.32159E+02 -0.46468E+01 -0.17524E+01 -0.11867E+01      982.00
  0.19661E+00  0.49486E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13858E+02  0.18452E+02 -0.32310E+02 -0.46200E+01 -0.22058E+01 -0.13600E+01      982.00
  0.22109E+00  0.49906E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13606E+02  0.18902E+02 -0.32509E+02 -0.46002E+01 -0.26614E+01 -0.15331E+01      982.00
  0.24552E+00  0.50399E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13392E+02  0.19353E+02 -0.32745E+02 -0.45799E+01 -0.31175E+01 -0.17072E+01      982.00
  0.26989E+00  0.50944E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13207E+02  0.19800E+02 -0.33007E+02 -0.45518E+01 -0.35814E+01 -0.18868E+01      982.00
  0.29418E+00  0.51548E+02    0.15000E+00  0.15000E+00 -0.30000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13061E+02  0.20242E+02 -0.33303E+02 -0.45153E+01 -0.40455E+01 -0.20724E+01      982.00
  0.31841E+00  0.52194E+02    0.16250E+00  0.16250E+00 -0.32500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12946E+02  0.20673E+02 -0.33620E+02 -0.44649E+01 -0.45111E+01 -0.22666E+01      982.00
  0.34256E+00  0.52870E+02    0.17500E+00  0.17500E+00 -0.35000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12863E+02  0.21089E+02 -0.33953E+02 -0.43998E+01 -0.49763E+01 -0.24711E+01      982.00
  0.36665E+00  0.53567E+02    0.18750E+00  0.18750E+00 -0.37500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12813E+02  0.21485E+02 -0.34298E+02 -0.43122E+01 -0.54367E+01 -0.26878E+01      982.00
  0.39066E+00  0.54278E+02    0.20000E+00  0.20000E+00 -0.40000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12792E+02  0.21861E+02 -0.34653E+02 -0.42042E+01 -0.58876E+01 -0.29156E+01      982.00
  0.41460E+00  0.55002E+02    0.21250E+00  0.21250E+00 -0.42500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12801E+02  0.22218E+02 -0.35018E+02 -0.40803E+01 -0.63207E+01 -0.31523E+01      982.00
  0.43847E+00  0.55720E+02    0.22500E+00  0.22500E+00 -0.45000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12833E+02  0.22550E+02 -0.35383E+02 -0.39384E+01 -0.67319E+01 -0.33958E+01      982.00
  0.46229E+00  0.56431E+02    0.23750E+00  0.23750E+00 -0.47500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12883E+02  0.22864E+02 -0.35748E+02 -0.37900E+01 -0.71112E+01 -0.36383E+01      982.00
  0.48604E+00  0.57127E+02    0.25000E+00  0.25000E+00 -0.50000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12951E+02  0.23160E+02 -0.36110E+02 -0.36315E+01 -0.74567E+01 -0.38764E+01      982.00
  0.50975E+00  0.57794E+02    0.26250E+00  0.26250E+00 -0.52500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13024E+02  0.23438E+02 -0.36462E+02 -0.34769E+01 -0.77619E+01 -0.41033E+01      982.00
  0.53340E+00  0.58448E+02    0.27500E+00  0.27500E+00 -0.55000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13108E+02  0.23706E+02 -0.36814E+02 -0.33201E+01 -0.80325E+01 -0.43186E+01      982.00
  0.55702E+00  0.59061E+02    0.28750E+00  0.28750E+00 -0.57500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.13188E+02  0.23961E+02 -0.37149E+02 -0.31746E+01 -0.82614E+01 -0.45128E+01      982.00
