  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  28.000   0.127   0.120   0.244
   0.025  28.000   0.127   0.121   0.245
   0.050  29.000   0.126   0.121   0.245
   0.075  28.000   0.124   0.120   0.243
   0.100  28.000   0.122   0.119   0.240
   0.125  28.000   0.119   0.117   0.235
   0.150  27.000   0.115   0.114   0.229
   0.175  27.000   0.111   0.111   0.222
   0.200  27.000   0.106   0.108   0.215
   0.225  26.000   0.102   0.104   0.207
   0.250  25.000   0.098   0.100   0.198
   0.275  26.000   0.094   0.096   0.190
   0.300  27.000   0.090   0.092   0.183
   0.325  28.000   0.087   0.088   0.175
   0.350  27.000   0.083   0.085   0.169
   0.375  27.000   0.080   0.082   0.162
   0.400  27.000   0.077   0.079   0.156
   0.425  28.000   0.074   0.076   0.151
   0.450  28.000   0.072   0.073   0.146
   0.475  28.000   0.069   0.071   0.142
   0.500  28.000   0.067   0.070   0.138
   0.525  30.000   0.065   0.069   0.135
   0.550  29.000   0.063   0.068   0.133
   0.575  28.000   0.062   0.067   0.132
   0.600  30.000   0.062   0.067   0.131
   0.625  27.000   0.061   0.066   0.130
   0.650  26.000   0.061   0.066   0.129
   0.675  26.000   0.061   0.065   0.128
   0.700  27.000   0.061   0.065   0.128
   0.725  26.000   0.061   0.064   0.127
   0.750  26.000   0.061   0.064   0.126
   0.775  27.000   0.061   0.064   0.126
   0.800  27.000   0.061   0.063   0.125
   0.825  25.000   0.061   0.063   0.124
   0.850  25.000   0.061   0.062   0.124
   0.875  27.000   0.061   0.062   0.123
   0.900  28.000   0.061   0.061   0.122
   0.925  28.000   0.060   0.061   0.122
   0.950  27.000   0.060   0.061   0.121
   0.975  27.000   0.060   0.060   0.121
   1.000  27.000   0.060   0.060   0.120
