  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.119   0.119   0.238
   0.025  23.000   0.121   0.121   0.242
   0.050  23.000   0.123   0.122   0.244
   0.075  22.000   0.124   0.123   0.246
   0.100  22.000   0.124   0.123   0.247
   0.125  22.000   0.124   0.123   0.247
   0.150  26.000   0.122   0.123   0.246
   0.175  28.000   0.121   0.123   0.244
   0.200  28.000   0.118   0.122   0.242
   0.225  27.000   0.115   0.120   0.238
   0.250  27.000   0.112   0.118   0.233
   0.275  27.000   0.109   0.115   0.227
   0.300  28.000   0.105   0.112   0.220
   0.325  27.000   0.102   0.109   0.213
   0.350  27.000   0.098   0.105   0.206
   0.375  27.000   0.095   0.102   0.200
   0.400  27.000   0.092   0.099   0.193
   0.425  28.000   0.089   0.095   0.187
   0.450  28.000   0.086   0.092   0.181
   0.475  28.000   0.083   0.089   0.175
   0.500  28.000   0.081   0.087   0.170
   0.525  28.000   0.078   0.084   0.165
   0.550  28.000   0.076   0.082   0.160
   0.575  28.000   0.074   0.080   0.156
   0.600  28.000   0.072   0.078   0.152
   0.625  28.000   0.071   0.076   0.149
   0.650  28.000   0.069   0.074   0.146
   0.675  29.000   0.068   0.073   0.142
   0.700  29.000   0.066   0.071   0.140
   0.725  29.000   0.065   0.070   0.137
   0.750  29.000   0.064   0.069   0.135
   0.775  29.000   0.063   0.067   0.132
   0.800  29.000   0.062   0.066   0.130
   0.825  29.000   0.061   0.065   0.128
   0.850  29.000   0.060   0.064   0.126
   0.875  29.000   0.059   0.063   0.125
   0.900  29.000   0.059   0.063   0.123
   0.925  29.000   0.058   0.062   0.121
   0.950  29.000   0.058   0.062   0.121
   0.975  29.000   0.058   0.062   0.121
   1.000  29.000   0.058   0.062   0.121
