TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
  129.48  124.13   66.77  <-- Euler angles (deg) of phase ellipsoid axes
B       500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
  168.75   80.00 -168.75   0.0003500
