  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.120   0.124   0.246
   0.025  22.000   0.122   0.127   0.251
   0.050  22.000   0.124   0.130   0.256
   0.075  23.000   0.125   0.132   0.260
   0.100  23.000   0.126   0.133   0.263
   0.125  23.000   0.127   0.135   0.265
   0.150  22.000   0.127   0.135   0.266
   0.175  22.000   0.127   0.136   0.266
   0.200  22.000   0.127   0.136   0.266
   0.225  22.000   0.126   0.135   0.265
   0.250  22.000   0.125   0.134   0.263
   0.275  22.000   0.123   0.133   0.260
   0.300  23.000   0.121   0.131   0.256
   0.325  23.000   0.120   0.129   0.252
   0.350  23.000   0.117   0.127   0.248
   0.375  23.000   0.115   0.124   0.244
   0.400  21.000   0.113   0.122   0.239
   0.425  21.000   0.111   0.120   0.234
   0.450  21.000   0.108   0.117   0.229
   0.475  20.000   0.106   0.115   0.224
   0.500  20.000   0.104   0.112   0.219
   0.525  20.000   0.102   0.110   0.215
   0.550  20.000   0.099   0.107   0.210
   0.575  20.000   0.097   0.105   0.206
   0.600  20.000   0.095   0.103   0.201
   0.625  20.000   0.094   0.101   0.198
   0.650  20.000   0.092   0.099   0.194
   0.675  20.000   0.090   0.097   0.190
   0.700  20.000   0.089   0.095   0.187
   0.725  20.000   0.087   0.094   0.184
   0.750  20.000   0.086   0.092   0.181
   0.775  20.000   0.084   0.091   0.178
   0.800  20.000   0.083   0.089   0.175
   0.825  20.000   0.082   0.088   0.173
   0.850  20.000   0.081   0.087   0.171
   0.875  20.000   0.080   0.086   0.168
   0.900  20.000   0.079   0.085   0.166
   0.925  20.000   0.078   0.084   0.164
   0.950  20.000   0.078   0.084   0.165
   0.975  20.000   0.079   0.084   0.165
   1.000  20.000   0.079   0.084   0.165
