          Evm          Svm            E11          E22          E33          E23          E13          E12         SDEV11       SDEV22       SDEV33       SDEV23       SDEV13       SDEV12      TEMP
  0.00000E+00  0.62203E+02    0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12565E+02  0.26492E+02 -0.39057E+02  0.15125E+01 -0.86438E+01 -0.44923E+01      982.00
  0.23546E-01  0.62002E+02    0.12500E-01  0.12500E-01 -0.25000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.12469E+02  0.26528E+02 -0.38997E+02  0.14526E+01 -0.84197E+01 -0.42893E+01      982.00
  0.47132E-01  0.61865E+02    0.25000E-01  0.25000E-01 -0.50000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.12359E+02  0.26608E+02 -0.38966E+02  0.13881E+01 -0.81960E+01 -0.41353E+01      982.00
  0.70752E-01  0.61774E+02    0.37500E-01  0.37500E-01 -0.75000E-01  0.00000E+00  0.00000E+00  0.00000E+00    0.12245E+02  0.26714E+02 -0.38959E+02  0.12872E+01 -0.79688E+01 -0.40181E+01      982.00
  0.94402E-01  0.61733E+02    0.50000E-01  0.50000E-01 -0.10000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12135E+02  0.26841E+02 -0.38976E+02  0.11565E+01 -0.77466E+01 -0.39438E+01      982.00
  0.11808E+00  0.61755E+02    0.62500E-01  0.62500E-01 -0.12500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.12046E+02  0.26988E+02 -0.39034E+02  0.98358E+00 -0.75136E+01 -0.39043E+01      982.00
  0.14178E+00  0.61821E+02    0.75000E-01  0.75000E-01 -0.15000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11972E+02  0.27143E+02 -0.39115E+02  0.78884E+00 -0.72864E+01 -0.38974E+01      982.00
  0.16551E+00  0.61958E+02    0.87500E-01  0.87500E-01 -0.17500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11921E+02  0.27314E+02 -0.39235E+02  0.59003E+00 -0.70811E+01 -0.39146E+01      982.00
  0.18926E+00  0.62164E+02    0.10000E+00  0.10000E+00 -0.20000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11891E+02  0.27501E+02 -0.39391E+02  0.40614E+00 -0.69055E+01 -0.39485E+01      982.00
  0.21302E+00  0.62456E+02    0.11250E+00  0.11250E+00 -0.22500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11882E+02  0.27712E+02 -0.39594E+02  0.24689E+00 -0.67703E+01 -0.39952E+01      982.00
  0.23679E+00  0.62809E+02    0.12500E+00  0.12500E+00 -0.25000E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11886E+02  0.27940E+02 -0.39826E+02  0.11578E+00 -0.66768E+01 -0.40491E+01      982.00
  0.26057E+00  0.63214E+02    0.13750E+00  0.13750E+00 -0.27500E+00  0.00000E+00  0.00000E+00  0.00000E+00    0.11907E+02  0.28181E+02 -0.40088E+02  0.29177E-02 -0.66088E+01 -0.41042E+01      982.00
