  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   8.000   0.002   0.062   0.000   0.000   0.188   0.066   0.178
   0.025   8.000   0.002   0.058   0.000   0.000   0.180   0.064   0.172
   0.050   8.000   0.002   0.053   0.000   0.000   0.172   0.063   0.166
   0.075   8.000   0.002   0.050   0.000   0.000   0.165   0.063   0.164
   0.100   8.000   0.002   0.047   0.000   0.000   0.159   0.064   0.164
   0.125   8.000   0.002   0.045   0.000   0.000   0.154   0.065   0.167
   0.150   8.000   0.002   0.044   0.000   0.000   0.150   0.066   0.170
   0.175   8.000   0.002   0.043   0.000   0.000   0.148   0.067   0.175
   0.200   8.000   0.002   0.043   0.000   0.000   0.146   0.068   0.181
   0.225   8.000   0.002   0.043   0.000   0.000   0.146   0.069   0.187
   0.250   8.000   0.002   0.044   0.000   0.000   0.146   0.070   0.194
   0.275   8.000   0.002   0.045   0.000   0.000   0.147   0.071   0.201
   0.300   8.000   0.002   0.046   0.000   0.000   0.148   0.072   0.209
   0.325   8.000   0.002   0.047   0.000   0.000   0.149   0.073   0.216
   0.350   9.000   0.003   0.048   0.000   0.000   0.151   0.074   0.224
   0.375   9.000   0.003   0.050   0.000   0.000   0.153   0.075   0.232
   0.400   9.000   0.003   0.051   0.000   0.000   0.156   0.076   0.240
   0.425   9.000   0.003   0.052   0.000   0.000   0.158   0.077   0.248
   0.450   9.000   0.003   0.053   0.000   0.000   0.160   0.077   0.255
   0.475   9.000   0.003   0.054   0.000   0.000   0.162   0.078   0.262
   0.500   9.000   0.003   0.055   0.000   0.000   0.165   0.079   0.269
   0.525   9.000   0.003   0.056   0.000   0.000   0.167   0.079   0.276
   0.550   9.000   0.003   0.056   0.000   0.000   0.169   0.080   0.282
   0.575   9.000   0.004   0.057   0.000   0.000   0.171   0.081   0.288
   0.600   9.000   0.004   0.057   0.000   0.000   0.173   0.081   0.294
   0.625   9.000   0.004   0.058   0.000   0.000   0.174   0.082   0.299
   0.650   9.000   0.004   0.058   0.000   0.000   0.176   0.082   0.304
   0.675   9.000   0.004   0.059   0.000   0.000   0.178   0.082   0.309
   0.700   9.000   0.004   0.059   0.000   0.000   0.179   0.083   0.313
   0.725   9.000   0.004   0.059   0.000   0.000   0.181   0.083   0.317
   0.750   9.000   0.004   0.060   0.000   0.000   0.182   0.083   0.321
   0.775   9.000   0.004   0.060   0.000   0.000   0.183   0.084   0.324
   0.800   9.000   0.004   0.060   0.000   0.000   0.184   0.084   0.328
   0.825   9.000   0.004   0.061   0.000   0.000   0.185   0.084   0.331
   0.850   9.000   0.004   0.061   0.000   0.000   0.187   0.084   0.333
   0.875   9.000   0.004   0.061   0.000   0.000   0.188   0.085   0.336
   0.900   9.000   0.004   0.062   0.000   0.000   0.189   0.085   0.338
   0.925   9.000   0.004   0.062   0.000   0.000   0.189   0.085   0.338
   0.950   9.000   0.004   0.062   0.000   0.000   0.189   0.084   0.338
   0.975   9.000   0.004   0.062   0.000   0.000   0.189   0.084   0.337
   1.000   9.000   0.004   0.062   0.000   0.000   0.189   0.084   0.337
