  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.042   0.002   0.192   0.159   0.000   0.083
   0.025   6.000   0.040   0.002   0.188   0.152   0.000   0.087
   0.050   6.000   0.038   0.001   0.185   0.145   0.000   0.093
   0.075   6.000   0.037   0.001   0.184   0.139   0.000   0.100
   0.100   6.000   0.036   0.001   0.185   0.134   0.000   0.108
   0.125   6.000   0.035   0.001   0.186   0.129   0.000   0.117
   0.150   6.000   0.033   0.001   0.185   0.125   0.000   0.124
   0.175   6.000   0.030   0.001   0.183   0.120   0.000   0.129
   0.200   6.000   0.029   0.001   0.181   0.116   0.000   0.133
   0.225   7.000   0.028   0.002   0.180   0.111   0.000   0.139
   0.250   7.000   0.028   0.002   0.180   0.108   0.000   0.146
   0.275   7.000   0.029   0.002   0.182   0.106   0.000   0.153
   0.300   7.000   0.029   0.003   0.183   0.105   0.000   0.162
   0.325   8.000   0.029   0.003   0.184   0.104   0.000   0.171
   0.350   8.000   0.030   0.003   0.186   0.104   0.000   0.181
   0.375   8.000   0.030   0.004   0.187   0.104   0.000   0.191
   0.400   8.000   0.030   0.004   0.188   0.105   0.000   0.201
   0.425   8.000   0.030   0.004   0.188   0.106   0.000   0.211
   0.450   8.000   0.030   0.004   0.189   0.107   0.000   0.222
   0.475   9.000   0.030   0.004   0.189   0.108   0.000   0.232
   0.500   9.000   0.029   0.004   0.189   0.109   0.000   0.242
   0.525  10.000   0.029   0.004   0.189   0.110   0.000   0.252
   0.550  11.000   0.028   0.003   0.188   0.111   0.000   0.261
   0.575  11.000   0.028   0.003   0.188   0.112   0.000   0.270
   0.600  11.000   0.027   0.003   0.188   0.114   0.000   0.279
   0.625  11.000   0.027   0.003   0.187   0.115   0.000   0.287
   0.650  11.000   0.026   0.003   0.186   0.116   0.000   0.295
   0.675  11.000   0.025   0.003   0.185   0.117   0.000   0.303
   0.700  11.000   0.025   0.002   0.185   0.118   0.000   0.310
   0.725  11.000   0.024   0.002   0.184   0.119   0.000   0.316
   0.750  11.000   0.023   0.002   0.183   0.121   0.000   0.323
   0.775  11.000   0.023   0.002   0.182   0.122   0.000   0.329
   0.800  11.000   0.022   0.002   0.181   0.123   0.000   0.335
   0.825  11.000   0.021   0.002   0.180   0.124   0.000   0.340
   0.850  11.000   0.021   0.001   0.179   0.125   0.000   0.345
   0.875  11.000   0.020   0.001   0.178   0.126   0.000   0.350
   0.900  11.000   0.020   0.001   0.177   0.127   0.000   0.354
   0.925  11.000   0.019   0.001   0.175   0.127   0.000   0.356
   0.950  11.000   0.018   0.001   0.174   0.128   0.000   0.358
   0.975  11.000   0.018   0.001   0.172   0.128   0.000   0.360
   1.000  11.000   0.017   0.001   0.171   0.129   0.000   0.361
