  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.128   0.134   0.264
   0.025  24.000   0.131   0.135   0.267
   0.050  21.000   0.132   0.136   0.269
   0.075  19.000   0.133   0.138   0.273
   0.100  21.000   0.133   0.140   0.276
   0.125  21.000   0.133   0.141   0.278
   0.150  21.000   0.132   0.142   0.278
   0.175  19.000   0.131   0.141   0.277
   0.200  21.000   0.129   0.140   0.274
   0.225  21.000   0.128   0.139   0.271
   0.250  21.000   0.125   0.136   0.266
   0.275  21.000   0.123   0.133   0.261
   0.300  21.000   0.120   0.130   0.255
   0.325  21.000   0.117   0.127   0.248
   0.350  21.000   0.114   0.124   0.242
   0.375  21.000   0.111   0.120   0.235
   0.400  23.000   0.108   0.117   0.229
   0.425  23.000   0.105   0.114   0.222
   0.450  23.000   0.102   0.110   0.216
   0.475  23.000   0.099   0.107   0.210
   0.500  23.000   0.096   0.104   0.204
   0.525  23.000   0.094   0.101   0.198
   0.550  23.000   0.091   0.099   0.193
   0.575  23.000   0.089   0.096   0.188
   0.600  22.000   0.087   0.094   0.184
   0.625  22.000   0.085   0.092   0.180
   0.650  22.000   0.084   0.090   0.176
   0.675  22.000   0.082   0.088   0.173
   0.700  22.000   0.081   0.087   0.170
   0.725  23.000   0.079   0.085   0.167
   0.750  22.000   0.078   0.084   0.164
   0.775  21.000   0.077   0.082   0.162
   0.800  21.000   0.076   0.081   0.160
   0.825  21.000   0.075   0.080   0.158
   0.850  21.000   0.074   0.080   0.156
   0.875  21.000   0.074   0.079   0.155
   0.900  20.000   0.073   0.078   0.153
   0.925  20.000   0.073   0.077   0.152
   0.950  20.000   0.073   0.078   0.153
   0.975  20.000   0.073   0.078   0.153
   1.000  20.000   0.073   0.078   0.154
