  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   7.000   0.091   0.225   0.002   0.000   0.000   0.000   0.172
   0.025   7.000   0.092   0.220   0.003   0.000   0.000   0.000   0.172
   0.050   7.000   0.093   0.215   0.003   0.000   0.000   0.000   0.172
   0.075   7.000   0.093   0.211   0.003   0.000   0.000   0.000   0.173
   0.100   7.000   0.094   0.208   0.003   0.000   0.000   0.000   0.176
   0.125   7.000   0.095   0.205   0.003   0.000   0.000   0.000   0.179
   0.150   7.000   0.096   0.202   0.003   0.000   0.000   0.000   0.182
   0.175   8.000   0.097   0.199   0.004   0.000   0.000   0.000   0.187
   0.200   8.000   0.099   0.197   0.004   0.000   0.000   0.000   0.192
   0.225   8.000   0.100   0.195   0.004   0.000   0.000   0.000   0.197
   0.250   8.000   0.102   0.194   0.004   0.000   0.000   0.000   0.203
   0.275   8.000   0.104   0.192   0.004   0.000   0.000   0.000   0.209
   0.300   8.000   0.106   0.191   0.005   0.000   0.000   0.000   0.216
   0.325   8.000   0.108   0.190   0.005   0.000   0.000   0.000   0.222
   0.350   8.000   0.111   0.190   0.005   0.000   0.000   0.000   0.229
   0.375   8.000   0.113   0.189   0.006   0.000   0.000   0.000   0.235
   0.400   8.000   0.116   0.189   0.006   0.000   0.000   0.000   0.242
   0.425   8.000   0.118   0.188   0.006   0.000   0.000   0.000   0.248
   0.450   8.000   0.121   0.188   0.007   0.000   0.000   0.000   0.254
   0.475   8.000   0.124   0.188   0.007   0.000   0.000   0.000   0.260
   0.500   8.000   0.126   0.189   0.007   0.000   0.000   0.000   0.266
   0.525   8.000   0.129   0.189   0.008   0.000   0.000   0.000   0.271
   0.550   8.000   0.131   0.189   0.008   0.000   0.000   0.000   0.276
   0.575   8.000   0.134   0.189   0.008   0.000   0.000   0.000   0.281
   0.600   8.000   0.136   0.190   0.008   0.000   0.000   0.000   0.285
   0.625   8.000   0.138   0.190   0.009   0.000   0.000   0.000   0.290
   0.650   8.000   0.140   0.190   0.009   0.000   0.000   0.000   0.294
   0.675   8.000   0.142   0.191   0.009   0.000   0.000   0.000   0.297
   0.700   8.000   0.144   0.191   0.010   0.000   0.000   0.000   0.301
   0.725   9.000   0.146   0.192   0.010   0.000   0.000   0.000   0.304
   0.750   9.000   0.147   0.192   0.010   0.000   0.000   0.000   0.307
   0.775   9.000   0.149   0.193   0.010   0.000   0.000   0.000   0.310
   0.800   9.000   0.150   0.193   0.010   0.000   0.000   0.000   0.313
   0.825   9.000   0.152   0.194   0.011   0.000   0.000   0.000   0.316
   0.850   9.000   0.153   0.194   0.011   0.000   0.000   0.000   0.318
   0.875   9.000   0.154   0.195   0.011   0.000   0.000   0.000   0.320
   0.900   9.000   0.155   0.195   0.011   0.000   0.000   0.000   0.322
   0.925   9.000   0.156   0.195   0.011   0.000   0.000   0.000   0.324
   0.950   9.000   0.157   0.196   0.011   0.000   0.000   0.000   0.326
   0.975   9.000   0.158   0.196   0.011   0.000   0.000   0.000   0.328
   1.000   9.000   0.158   0.196   0.011   0.000   0.000   0.000   0.328
