  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  27.000   0.127   0.138   0.270
   0.025  27.000   0.130   0.140   0.274
   0.050  27.000   0.132   0.142   0.277
   0.075  24.000   0.133   0.142   0.279
   0.100  25.000   0.134   0.141   0.277
   0.125  25.000   0.134   0.139   0.275
   0.150  24.000   0.133   0.136   0.271
   0.175  22.000   0.132   0.134   0.268
   0.200  21.000   0.131   0.133   0.266
   0.225  22.000   0.130   0.133   0.264
   0.250  22.000   0.128   0.132   0.262
   0.275  22.000   0.125   0.131   0.259
   0.300  22.000   0.122   0.129   0.254
   0.325  22.000   0.119   0.127   0.249
   0.350  22.000   0.116   0.124   0.243
   0.375  22.000   0.113   0.121   0.237
   0.400  22.000   0.110   0.118   0.231
   0.425  22.000   0.107   0.115   0.225
   0.450  22.000   0.104   0.112   0.219
   0.475  21.000   0.101   0.109   0.213
   0.500  21.000   0.098   0.106   0.207
   0.525  21.000   0.096   0.103   0.202
   0.550  21.000   0.093   0.101   0.198
   0.575  21.000   0.091   0.099   0.193
   0.600  21.000   0.089   0.097   0.189
   0.625  21.000   0.088   0.095   0.185
   0.650  21.000   0.086   0.093   0.182
   0.675  21.000   0.084   0.091   0.178
   0.700  21.000   0.083   0.090   0.175
   0.725  21.000   0.082   0.088   0.173
   0.750  21.000   0.080   0.087   0.170
   0.775  21.000   0.079   0.086   0.167
   0.800  21.000   0.078   0.084   0.165
   0.825  22.000   0.077   0.083   0.163
   0.850  22.000   0.076   0.082   0.161
   0.875  22.000   0.077   0.082   0.162
   0.900  22.000   0.077   0.083   0.162
   0.925  22.000   0.077   0.083   0.162
   0.950  23.000   0.077   0.083   0.163
   0.975  23.000   0.077   0.083   0.163
   1.000  23.000   0.077   0.083   0.163
