  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.131   0.132   0.263
   0.025  24.000   0.133   0.134   0.268
   0.050  23.000   0.135   0.136   0.271
   0.075  23.000   0.135   0.137   0.273
   0.100  23.000   0.135   0.137   0.273
   0.125  22.000   0.134   0.137   0.272
   0.150  22.000   0.133   0.136   0.269
   0.175  20.000   0.130   0.133   0.265
   0.200  20.000   0.127   0.130   0.259
   0.225  19.000   0.125   0.128   0.255
   0.250  21.000   0.125   0.128   0.255
   0.275  22.000   0.125   0.129   0.256
   0.300  21.000   0.124   0.129   0.256
   0.325  21.000   0.123   0.129   0.254
   0.350  21.000   0.120   0.127   0.250
   0.375  22.000   0.117   0.125   0.245
   0.400  22.000   0.114   0.122   0.240
   0.425  23.000   0.111   0.120   0.234
   0.450  22.000   0.108   0.117   0.228
   0.475  22.000   0.105   0.114   0.222
   0.500  22.000   0.102   0.111   0.217
   0.525  21.000   0.099   0.108   0.211
   0.550  21.000   0.097   0.106   0.206
   0.575  21.000   0.095   0.103   0.202
   0.600  21.000   0.093   0.101   0.197
   0.625  21.000   0.091   0.099   0.193
   0.650  21.000   0.089   0.097   0.189
   0.675  21.000   0.087   0.095   0.185
   0.700  21.000   0.085   0.093   0.182
   0.725  21.000   0.084   0.091   0.178
   0.750  21.000   0.083   0.090   0.175
   0.775  21.000   0.081   0.088   0.173
   0.800  22.000   0.080   0.087   0.170
   0.825  22.000   0.079   0.086   0.167
   0.850  22.000   0.078   0.084   0.165
   0.875  23.000   0.077   0.083   0.163
   0.900  23.000   0.077   0.083   0.163
   0.925  23.000   0.077   0.083   0.163
   0.950  23.000   0.077   0.083   0.163
   0.975  23.000   0.077   0.084   0.163
   1.000  23.000   0.077   0.084   0.163
