  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.000   0.230   0.115   0.000   0.086   0.003   0.120
   0.025   6.000   0.000   0.229   0.114   0.000   0.081   0.002   0.123
   0.050   7.000   0.000   0.228   0.113   0.000   0.076   0.002   0.128
   0.075   7.000   0.000   0.226   0.111   0.000   0.071   0.002   0.133
   0.100   7.000   0.000   0.224   0.110   0.000   0.068   0.001   0.138
   0.125   7.000   0.000   0.222   0.109   0.000   0.065   0.001   0.145
   0.150   7.000   0.000   0.220   0.109   0.000   0.063   0.001   0.153
   0.175   7.000   0.000   0.218   0.110   0.000   0.062   0.001   0.162
   0.200   7.000   0.000   0.216   0.111   0.000   0.061   0.001   0.172
   0.225   7.000   0.000   0.215   0.113   0.000   0.059   0.001   0.182
   0.250   8.000   0.000   0.215   0.115   0.000   0.058   0.001   0.193
   0.275   8.000   0.000   0.214   0.118   0.000   0.057   0.001   0.204
   0.300   8.000   0.000   0.214   0.121   0.000   0.055   0.001   0.214
   0.325   8.000   0.000   0.214   0.124   0.000   0.054   0.001   0.225
   0.350   8.000   0.000   0.215   0.127   0.000   0.052   0.001   0.235
   0.375   8.000   0.000   0.215   0.130   0.000   0.049   0.001   0.245
   0.400   8.000   0.000   0.216   0.133   0.000   0.047   0.001   0.255
   0.425   8.000   0.000   0.217   0.136   0.000   0.044   0.001   0.264
   0.450   8.000   0.000   0.218   0.139   0.000   0.040   0.001   0.273
   0.475   8.000   0.000   0.219   0.142   0.000   0.037   0.001   0.282
   0.500   8.000   0.000   0.220   0.144   0.000   0.033   0.001   0.290
   0.525   8.000   0.000   0.221   0.147   0.000   0.030   0.001   0.298
   0.550   8.000   0.000   0.222   0.150   0.000   0.026   0.001   0.306
   0.575   8.000   0.000   0.223   0.152   0.000   0.022   0.000   0.313
   0.600   8.000   0.000   0.224   0.154   0.000   0.019   0.000   0.320
   0.625   8.000   0.000   0.225   0.157   0.000   0.015   0.000   0.327
   0.650   8.000   0.000   0.226   0.158   0.000   0.012   0.000   0.333
   0.675   7.000   0.000   0.227   0.160   0.000   0.010   0.000   0.338
   0.700   7.000   0.000   0.228   0.162   0.000   0.008   0.000   0.343
   0.725   8.000   0.000   0.228   0.163   0.000   0.006   0.000   0.348
   0.750   8.000   0.000   0.229   0.164   0.000   0.004   0.000   0.352
   0.775   8.000   0.000   0.229   0.166   0.000   0.003   0.000   0.356
   0.800   8.000   0.000   0.229   0.167   0.000   0.002   0.000   0.359
   0.825   9.000   0.000   0.229   0.168   0.000   0.002   0.000   0.362
   0.850   9.000   0.000   0.230   0.169   0.000   0.001   0.000   0.365
   0.875   9.000   0.000   0.230   0.170   0.000   0.001   0.000   0.367
   0.900   9.000   0.000   0.230   0.171   0.000   0.000   0.000   0.369
   0.925   9.000   0.000   0.230   0.171   0.000   0.000   0.000   0.371
   0.950   9.000   0.000   0.229   0.172   0.000   0.000   0.000   0.373
   0.975   9.000   0.000   0.229   0.173   0.000   0.000   0.000   0.374
   1.000   9.000   0.000   0.228   0.173   0.000   0.000   0.000   0.374
