  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.127   0.124   0.250
   0.025  23.000   0.125   0.124   0.249
   0.050  20.000   0.123   0.123   0.246
   0.075  18.000   0.121   0.123   0.245
   0.100  17.000   0.120   0.125   0.246
   0.125  19.000   0.119   0.126   0.248
   0.150  20.000   0.119   0.127   0.250
   0.175  21.000   0.119   0.128   0.251
   0.200  21.000   0.119   0.128   0.250
   0.225  21.000   0.118   0.127   0.249
   0.250  21.000   0.116   0.126   0.247
   0.275  21.000   0.115   0.125   0.243
   0.300  21.000   0.113   0.123   0.240
   0.325  21.000   0.111   0.121   0.236
   0.350  22.000   0.109   0.119   0.232
   0.375  22.000   0.107   0.116   0.228
   0.400  22.000   0.105   0.114   0.223
   0.425  22.000   0.103   0.112   0.219
   0.450  22.000   0.101   0.110   0.215
   0.475  21.000   0.099   0.108   0.210
   0.500  21.000   0.097   0.106   0.206
   0.525  21.000   0.095   0.104   0.202
   0.550  21.000   0.093   0.102   0.198
   0.575  21.000   0.092   0.100   0.195
   0.600  21.000   0.090   0.098   0.191
   0.625  21.000   0.088   0.096   0.188
   0.650  21.000   0.087   0.094   0.184
   0.675  22.000   0.085   0.093   0.181
   0.700  22.000   0.084   0.091   0.178
   0.725  22.000   0.083   0.090   0.175
   0.750  22.000   0.081   0.088   0.173
   0.775  22.000   0.080   0.087   0.170
   0.800  22.000   0.079   0.086   0.168
   0.825  22.000   0.078   0.085   0.165
   0.850  22.000   0.077   0.083   0.163
   0.875  22.000   0.076   0.082   0.161
   0.900  22.000   0.075   0.081   0.159
   0.925  22.000   0.074   0.080   0.157
   0.950  22.000   0.073   0.079   0.155
   0.975  22.000   0.073   0.079   0.154
   1.000  22.000   0.072   0.078   0.152
