  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   8.000   0.049   0.021   0.011   0.113   0.157   0.107
   0.025   8.000   0.047   0.021   0.011   0.107   0.153   0.110
   0.050   8.000   0.045   0.021   0.010   0.101   0.150   0.115
   0.075   8.000   0.045   0.021   0.010   0.095   0.150   0.120
   0.100   8.000   0.044   0.022   0.010   0.091   0.151   0.128
   0.125   7.000   0.043   0.022   0.009   0.087   0.153   0.136
   0.150   7.000   0.040   0.022   0.009   0.083   0.153   0.141
   0.175   7.000   0.037   0.021   0.008   0.079   0.153   0.144
   0.200   7.000   0.036   0.019   0.009   0.075   0.154   0.149
   0.225   7.000   0.035   0.018   0.009   0.071   0.155   0.155
   0.250   7.000   0.035   0.016   0.010   0.069   0.158   0.162
   0.275   8.000   0.036   0.016   0.010   0.068   0.160   0.170
   0.300   8.000   0.037   0.015   0.011   0.067   0.162   0.178
   0.325   8.000   0.037   0.015   0.011   0.067   0.164   0.187
   0.350   9.000   0.038   0.016   0.012   0.067   0.166   0.196
   0.375   9.000   0.039   0.016   0.012   0.068   0.168   0.206
   0.400   9.000   0.040   0.016   0.012   0.068   0.170   0.215
   0.425   9.000   0.040   0.017   0.012   0.070   0.171   0.224
   0.450   9.000   0.040   0.017   0.012   0.071   0.172   0.233
   0.475   8.000   0.041   0.018   0.012   0.072   0.173   0.242
   0.500   9.000   0.041   0.018   0.012   0.073   0.174   0.251
   0.525   9.000   0.041   0.018   0.012   0.075   0.174   0.260
   0.550   9.000   0.041   0.019   0.011   0.076   0.175   0.268
   0.575  10.000   0.041   0.019   0.011   0.078   0.175   0.276
   0.600  10.000   0.041   0.020   0.011   0.079   0.175   0.283
   0.625  10.000   0.040   0.020   0.010   0.080   0.175   0.290
   0.650  10.000   0.040   0.021   0.010   0.082   0.175   0.297
   0.675  10.000   0.040   0.021   0.010   0.083   0.175   0.303
   0.700  10.000   0.039   0.021   0.009   0.084   0.175   0.309
   0.725  11.000   0.039   0.022   0.009   0.086   0.175   0.315
   0.750  11.000   0.038   0.022   0.009   0.087   0.174   0.321
   0.775  11.000   0.038   0.022   0.008   0.088   0.174   0.326
   0.800  11.000   0.037   0.023   0.008   0.090   0.173   0.331
   0.825  11.000   0.037   0.023   0.008   0.091   0.173   0.335
   0.850  11.000   0.036   0.023   0.008   0.092   0.172   0.340
   0.875  11.000   0.036   0.024   0.007   0.094   0.172   0.344
   0.900  11.000   0.035   0.024   0.007   0.094   0.170   0.345
   0.925  11.000   0.034   0.024   0.007   0.095   0.169   0.346
   0.950  12.000   0.034   0.025   0.006   0.096   0.168   0.348
   0.975  12.000   0.033   0.025   0.006   0.097   0.166   0.349
   1.000  12.000   0.032   0.025   0.006   0.098   0.165   0.350
