  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.001   0.043   0.214   0.007   0.192   0.001   0.069
   0.025   6.000   0.001   0.046   0.208   0.008   0.194   0.001   0.066
   0.050   6.000   0.001   0.049   0.203   0.008   0.197   0.000   0.064
   0.075   6.000   0.001   0.052   0.199   0.009   0.201   0.000   0.063
   0.100   7.000   0.001   0.057   0.196   0.010   0.205   0.000   0.063
   0.125   7.000   0.001   0.062   0.193   0.012   0.210   0.000   0.063
   0.150   7.000   0.001   0.069   0.190   0.013   0.214   0.000   0.065
   0.175   7.000   0.001   0.076   0.187   0.015   0.218   0.000   0.067
   0.200   7.000   0.000   0.083   0.183   0.017   0.223   0.000   0.068
   0.225   7.000   0.000   0.090   0.179   0.019   0.228   0.000   0.069
   0.250   7.000   0.000   0.096   0.176   0.020   0.235   0.000   0.069
   0.275   7.000   0.000   0.102   0.173   0.021   0.242   0.000   0.068
   0.300   7.000   0.000   0.106   0.171   0.022   0.251   0.000   0.067
   0.325   7.000   0.000   0.111   0.170   0.023   0.261   0.000   0.065
   0.350   5.000   0.000   0.115   0.169   0.024   0.272   0.000   0.062
   0.375   5.000   0.000   0.118   0.169   0.024   0.284   0.000   0.058
   0.400   5.000   0.000   0.121   0.169   0.025   0.296   0.000   0.054
   0.425   5.000   0.000   0.124   0.169   0.025   0.308   0.000   0.049
   0.450   5.000   0.000   0.126   0.170   0.026   0.321   0.000   0.044
   0.475   5.000   0.000   0.128   0.171   0.026   0.334   0.000   0.038
   0.500   5.000   0.000   0.130   0.172   0.026   0.346   0.000   0.032
   0.525   4.000   0.000   0.131   0.173   0.026   0.358   0.000   0.026
   0.550   4.000   0.000   0.133   0.174   0.026   0.370   0.000   0.021
   0.575   4.000   0.000   0.134   0.175   0.025   0.381   0.000   0.016
   0.600   4.000   0.000   0.135   0.176   0.024   0.390   0.000   0.012
   0.625   4.000   0.000   0.135   0.176   0.023   0.397   0.001   0.009
   0.650   4.000   0.000   0.135   0.176   0.022   0.403   0.001   0.009
   0.675   4.000   0.000   0.135   0.175   0.021   0.406   0.001   0.010
   0.700   4.000   0.000   0.134   0.173   0.020   0.408   0.001   0.013
   0.725   3.000   0.000   0.133   0.170   0.020   0.408   0.001   0.018
   0.750   3.000   0.000   0.132   0.166   0.019   0.407   0.001   0.024
   0.775   3.000   0.000   0.130   0.162   0.019   0.406   0.001   0.031
   0.800   3.000   0.000   0.129   0.157   0.018   0.404   0.001   0.040
   0.825   3.000   0.000   0.127   0.152   0.018   0.401   0.001   0.049
   0.850   4.000   0.000   0.125   0.147   0.017   0.398   0.001   0.058
   0.875   5.000   0.000   0.122   0.142   0.017   0.395   0.001   0.069
   0.900   5.000   0.000   0.120   0.137   0.016   0.392   0.001   0.079
   0.925   5.000   0.000   0.118   0.131   0.016   0.389   0.001   0.090
   0.950   5.000   0.000   0.115   0.126   0.015   0.385   0.001   0.102
   0.975   5.000   0.000   0.112   0.120   0.015   0.382   0.001   0.113
   1.000   5.000   0.000   0.109   0.115   0.015   0.378   0.001   0.125
