  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.024   0.000   0.279   0.003   0.057   0.000   0.154
   0.025   6.000   0.020   0.001   0.284   0.003   0.054   0.000   0.161
   0.050   6.000   0.016   0.002   0.289   0.004   0.050   0.000   0.169
   0.075   5.000   0.013   0.003   0.292   0.004   0.046   0.000   0.178
   0.100   5.000   0.010   0.006   0.294   0.004   0.041   0.000   0.188
   0.125   5.000   0.008   0.010   0.294   0.004   0.037   0.000   0.197
   0.150   5.000   0.006   0.014   0.293   0.004   0.034   0.000   0.206
   0.175   6.000   0.005   0.018   0.290   0.003   0.030   0.000   0.214
   0.200   6.000   0.004   0.023   0.286   0.003   0.027   0.000   0.221
   0.225   6.000   0.004   0.027   0.280   0.003   0.023   0.000   0.226
   0.250   7.000   0.003   0.032   0.274   0.002   0.020   0.000   0.229
   0.275   7.000   0.003   0.037   0.267   0.002   0.018   0.000   0.233
   0.300   7.000   0.002   0.044   0.260   0.002   0.016   0.000   0.236
   0.325   7.000   0.002   0.050   0.253   0.001   0.014   0.000   0.240
   0.350   6.000   0.001   0.057   0.247   0.001   0.012   0.000   0.244
   0.375   6.000   0.001   0.064   0.240   0.001   0.010   0.000   0.249
   0.400   7.000   0.001   0.072   0.234   0.001   0.009   0.000   0.254
   0.425   7.000   0.001   0.079   0.229   0.000   0.008   0.000   0.259
   0.450   7.000   0.001   0.086   0.223   0.000   0.006   0.000   0.264
   0.475   7.000   0.001   0.093   0.219   0.000   0.005   0.000   0.269
   0.500   7.000   0.000   0.100   0.214   0.000   0.004   0.000   0.274
   0.525   8.000   0.000   0.106   0.210   0.000   0.004   0.000   0.279
   0.550   8.000   0.000   0.112   0.207   0.000   0.003   0.000   0.284
   0.575   8.000   0.000   0.118   0.204   0.000   0.002   0.000   0.289
   0.600   9.000   0.000   0.123   0.201   0.000   0.002   0.000   0.293
   0.625   9.000   0.000   0.128   0.198   0.000   0.002   0.000   0.297
   0.650   9.000   0.000   0.133   0.196   0.000   0.001   0.000   0.302
   0.675   9.000   0.000   0.137   0.194   0.000   0.001   0.000   0.306
   0.700   9.000   0.000   0.141   0.192   0.000   0.001   0.000   0.309
   0.725   9.000   0.000   0.145   0.191   0.000   0.001   0.000   0.313
   0.750   9.000   0.000   0.149   0.190   0.000   0.000   0.000   0.316
   0.775   9.000   0.000   0.152   0.188   0.000   0.000   0.000   0.319
   0.800   9.000   0.000   0.155   0.187   0.000   0.000   0.000   0.322
   0.825   9.000   0.000   0.158   0.186   0.000   0.000   0.000   0.325
   0.850   9.000   0.000   0.161   0.186   0.000   0.000   0.000   0.327
   0.875   9.000   0.000   0.164   0.185   0.000   0.000   0.000   0.330
   0.900   9.000   0.000   0.166   0.184   0.000   0.000   0.000   0.333
   0.925   9.000   0.000   0.168   0.183   0.000   0.000   0.000   0.335
   0.950   9.000   0.000   0.171   0.183   0.000   0.000   0.000   0.337
   0.975   9.000   0.000   0.173   0.182   0.000   0.000   0.000   0.339
   1.000   9.000   0.000   0.174   0.182   0.000   0.000   0.000   0.340
