  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  25.000   0.128   0.122   0.248
   0.025  24.000   0.128   0.123   0.248
   0.050  25.000   0.126   0.122   0.246
   0.075  23.000   0.122   0.121   0.242
   0.100  17.000   0.118   0.119   0.237
   0.125  13.000   0.114   0.118   0.234
   0.150  16.000   0.113   0.118   0.233
   0.175  18.000   0.112   0.119   0.234
   0.200  18.000   0.112   0.119   0.234
   0.225  20.000   0.111   0.119   0.234
   0.250  20.000   0.110   0.118   0.232
   0.275  21.000   0.108   0.117   0.229
   0.300  21.000   0.106   0.115   0.225
   0.325  22.000   0.104   0.112   0.220
   0.350  22.000   0.102   0.110   0.215
   0.375  22.000   0.099   0.107   0.209
   0.400  22.000   0.097   0.104   0.204
   0.425  21.000   0.094   0.101   0.198
   0.450  21.000   0.092   0.099   0.193
   0.475  21.000   0.089   0.096   0.188
   0.500  21.000   0.087   0.094   0.183
   0.525  21.000   0.085   0.091   0.179
   0.550  21.000   0.083   0.089   0.175
   0.575  21.000   0.081   0.088   0.172
   0.600  21.000   0.080   0.086   0.168
   0.625  21.000   0.078   0.085   0.166
   0.650  21.000   0.077   0.083   0.163
   0.675  20.000   0.076   0.082   0.161
   0.700  20.000   0.075   0.081   0.159
   0.725  20.000   0.074   0.080   0.157
   0.750  20.000   0.074   0.080   0.156
   0.775  20.000   0.073   0.079   0.154
   0.800  21.000   0.072   0.078   0.153
   0.825  21.000   0.072   0.078   0.152
   0.850  20.000   0.071   0.077   0.151
   0.875  20.000   0.071   0.076   0.150
   0.900  20.000   0.070   0.076   0.149
   0.925  20.000   0.070   0.075   0.148
   0.950  20.000   0.069   0.075   0.147
   0.975  20.000   0.069   0.074   0.146
   1.000  21.000   0.068   0.074   0.145
