  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.096   0.096   0.193
   0.025  21.000   0.095   0.096   0.192
   0.050  21.000   0.094   0.096   0.191
   0.075  19.000   0.094   0.096   0.190
   0.100  21.000   0.094   0.096   0.190
   0.125  21.000   0.094   0.095   0.189
   0.150  22.000   0.094   0.094   0.189
   0.175  21.000   0.094   0.094   0.188
   0.200  22.000   0.094   0.093   0.186
   0.225  22.000   0.093   0.092   0.185
   0.250  24.000   0.092   0.092   0.183
   0.275  28.000   0.090   0.091   0.181
   0.300  28.000   0.088   0.090   0.179
   0.325  28.000   0.086   0.089   0.176
   0.350  28.000   0.083   0.087   0.172
   0.375  27.000   0.081   0.085   0.168
   0.400  27.000   0.079   0.083   0.164
   0.425  27.000   0.077   0.081   0.159
   0.450  27.000   0.075   0.079   0.155
   0.475  28.000   0.073   0.077   0.152
   0.500  27.000   0.072   0.075   0.149
   0.525  27.000   0.072   0.074   0.146
   0.550  27.000   0.072   0.072   0.144
   0.575  26.000   0.072   0.071   0.143
   0.600  23.000   0.072   0.071   0.142
   0.625  21.000   0.072   0.070   0.142
   0.650  21.000   0.072   0.070   0.142
   0.675  22.000   0.072   0.070   0.142
   0.700  23.000   0.072   0.070   0.142
   0.725  23.000   0.071   0.071   0.142
   0.750  23.000   0.071   0.071   0.142
   0.775  22.000   0.070   0.072   0.143
   0.800  22.000   0.070   0.072   0.143
   0.825  21.000   0.069   0.073   0.144
   0.850  22.000   0.069   0.073   0.144
   0.875  20.000   0.069   0.074   0.145
   0.900  21.000   0.068   0.074   0.145
   0.925  20.000   0.069   0.074   0.146
   0.950  21.000   0.069   0.075   0.146
   0.975  19.000   0.069   0.075   0.146
   1.000  18.000   0.070   0.075   0.146
