  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.000   0.158   0.171   0.085   0.001   0.121
   0.025   6.000   0.000   0.161   0.167   0.080   0.001   0.125
   0.050   6.000   0.000   0.164   0.163   0.076   0.001   0.130
   0.075   6.000   0.000   0.167   0.158   0.071   0.001   0.136
   0.100   7.000   0.000   0.170   0.153   0.068   0.000   0.142
   0.125   7.000   0.000   0.172   0.150   0.065   0.000   0.149
   0.150   7.000   0.000   0.173   0.147   0.063   0.000   0.157
   0.175   7.000   0.000   0.175   0.145   0.061   0.000   0.166
   0.200   7.000   0.000   0.176   0.143   0.060   0.000   0.176
   0.225   7.000   0.000   0.178   0.142   0.059   0.000   0.186
   0.250   8.000   0.000   0.180   0.142   0.058   0.000   0.197
   0.275   8.000   0.000   0.182   0.143   0.057   0.000   0.207
   0.300   8.000   0.000   0.183   0.143   0.056   0.000   0.218
   0.325   8.000   0.000   0.185   0.145   0.054   0.000   0.228
   0.350   8.000   0.000   0.187   0.146   0.053   0.000   0.239
   0.375   8.000   0.000   0.189   0.147   0.051   0.000   0.249
   0.400   9.000   0.000   0.191   0.149   0.049   0.000   0.258
   0.425   9.000   0.000   0.193   0.151   0.046   0.000   0.268
   0.450   9.000   0.000   0.195   0.153   0.043   0.000   0.277
   0.475   9.000   0.000   0.196   0.155   0.040   0.000   0.286
   0.500   9.000   0.000   0.198   0.157   0.037   0.000   0.294
   0.525   9.000   0.000   0.199   0.159   0.034   0.000   0.302
   0.550   9.000   0.000   0.201   0.161   0.031   0.000   0.310
   0.575   9.000   0.000   0.202   0.163   0.027   0.000   0.317
   0.600   9.000   0.000   0.203   0.165   0.024   0.000   0.324
   0.625   9.000   0.000   0.205   0.167   0.021   0.000   0.330
   0.650   9.000   0.000   0.206   0.169   0.018   0.000   0.336
   0.675   9.000   0.000   0.207   0.170   0.015   0.000   0.342
   0.700   9.000   0.000   0.208   0.172   0.012   0.000   0.347
   0.725   8.000   0.000   0.208   0.174   0.010   0.000   0.352
   0.750   8.000   0.000   0.209   0.175   0.008   0.000   0.356
   0.775   8.000   0.000   0.210   0.176   0.007   0.000   0.360
   0.800   8.000   0.000   0.210   0.178   0.005   0.000   0.364
   0.825   8.000   0.000   0.210   0.179   0.004   0.000   0.367
   0.850   9.000   0.000   0.211   0.180   0.003   0.000   0.370
   0.875   9.000   0.000   0.211   0.181   0.002   0.000   0.372
   0.900   9.000   0.000   0.212   0.182   0.002   0.000   0.374
   0.925   9.000   0.000   0.212   0.183   0.001   0.000   0.376
   0.950   9.000   0.000   0.212   0.183   0.001   0.000   0.377
   0.975   9.000   0.000   0.211   0.184   0.001   0.000   0.378
   1.000   9.000   0.000   0.211   0.184   0.001   0.000   0.378
