  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  23.000   0.114   0.113   0.226
   0.025  23.000   0.115   0.113   0.227
   0.050  22.000   0.114   0.113   0.227
   0.075  22.000   0.113   0.112   0.225
   0.100  21.000   0.112   0.111   0.223
   0.125  21.000   0.110   0.109   0.219
   0.150  20.000   0.107   0.107   0.214
   0.175  22.000   0.104   0.104   0.209
   0.200  22.000   0.102   0.101   0.203
   0.225  25.000   0.099   0.098   0.197
   0.250  26.000   0.095   0.095   0.191
   0.275  26.000   0.092   0.092   0.185
   0.300  27.000   0.089   0.089   0.179
   0.325  27.000   0.086   0.087   0.173
   0.350  28.000   0.083   0.084   0.168
   0.375  26.000   0.081   0.082   0.163
   0.400  25.000   0.079   0.079   0.159
   0.425  24.000   0.078   0.078   0.155
   0.450  22.000   0.077   0.076   0.153
   0.475  22.000   0.077   0.075   0.152
   0.500  23.000   0.077   0.075   0.151
   0.525  22.000   0.077   0.075   0.151
   0.550  22.000   0.076   0.075   0.151
   0.575  22.000   0.076   0.075   0.151
   0.600  22.000   0.075   0.076   0.152
   0.625  21.000   0.075   0.076   0.152
   0.650  22.000   0.074   0.077   0.152
   0.675  20.000   0.074   0.078   0.153
   0.700  20.000   0.073   0.078   0.153
   0.725  20.000   0.073   0.078   0.154
   0.750  22.000   0.073   0.079   0.154
   0.775  19.000   0.073   0.079   0.154
   0.800  18.000   0.074   0.079   0.154
   0.825  14.000   0.074   0.079   0.155
   0.850  18.000   0.076   0.081   0.159
   0.875  21.000   0.079   0.083   0.163
   0.900  21.000   0.081   0.085   0.168
   0.925  21.000   0.082   0.087   0.172
   0.950  21.000   0.084   0.089   0.175
   0.975  21.000   0.084   0.090   0.177
   1.000  22.000   0.084   0.091   0.177
