  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.110   0.109   0.219
   0.025  22.000   0.112   0.111   0.222
   0.050  22.000   0.113   0.112   0.225
   0.075  22.000   0.114   0.113   0.226
   0.100  22.000   0.114   0.113   0.227
   0.125  22.000   0.114   0.114   0.228
   0.150  25.000   0.114   0.114   0.228
   0.175  25.000   0.113   0.114   0.228
   0.200  27.000   0.111   0.114   0.227
   0.225  28.000   0.109   0.114   0.225
   0.250  27.000   0.107   0.113   0.222
   0.275  28.000   0.104   0.111   0.218
   0.300  28.000   0.101   0.109   0.213
   0.325  28.000   0.098   0.106   0.207
   0.350  28.000   0.095   0.103   0.201
   0.375  27.000   0.092   0.100   0.195
   0.400  27.000   0.089   0.097   0.189
   0.425  28.000   0.087   0.094   0.183
   0.450  27.000   0.084   0.091   0.177
   0.475  28.000   0.082   0.088   0.172
   0.500  27.000   0.079   0.085   0.167
   0.525  27.000   0.077   0.083   0.162
   0.550  27.000   0.075   0.080   0.158
   0.575  28.000   0.073   0.078   0.154
   0.600  28.000   0.071   0.076   0.150
   0.625  28.000   0.070   0.074   0.146
   0.650  28.000   0.068   0.073   0.143
   0.675  28.000   0.067   0.071   0.140
   0.700  28.000   0.066   0.070   0.137
   0.725  28.000   0.064   0.068   0.134
   0.750  28.000   0.063   0.067   0.132
   0.775  28.000   0.062   0.066   0.129
   0.800  28.000   0.061   0.065   0.127
   0.825  28.000   0.060   0.064   0.125
   0.850  28.000   0.059   0.063   0.123
   0.875  28.000   0.058   0.062   0.121
   0.900  28.000   0.057   0.061   0.120
   0.925  28.000   0.057   0.060   0.118
   0.950  28.000   0.057   0.060   0.118
   0.975  28.000   0.057   0.060   0.118
   1.000  28.000   0.057   0.060   0.118
