  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.018   0.100   0.000   0.234   0.093   0.069
   0.025   6.000   0.014   0.098   0.000   0.226   0.093   0.075
   0.050   6.000   0.011   0.094   0.000   0.216   0.090   0.078
   0.075   5.000   0.009   0.090   0.000   0.206   0.089   0.081
   0.100   5.000   0.008   0.086   0.000   0.198   0.088   0.084
   0.125   5.000   0.007   0.082   0.000   0.192   0.088   0.088
   0.150   5.000   0.007   0.080   0.000   0.187   0.088   0.092
   0.175   5.000   0.007   0.079   0.000   0.184   0.088   0.097
   0.200   5.000   0.006   0.078   0.000   0.183   0.089   0.103
   0.225   5.000   0.006   0.077   0.000   0.182   0.089   0.108
   0.250   6.000   0.006   0.078   0.000   0.182   0.089   0.115
   0.275   6.000   0.006   0.078   0.000   0.183   0.089   0.122
   0.300   6.000   0.006   0.079   0.000   0.185   0.088   0.129
   0.325   6.000   0.006   0.079   0.000   0.187   0.088   0.137
   0.350   6.000   0.006   0.080   0.000   0.189   0.088   0.144
   0.375   6.000   0.006   0.081   0.000   0.191   0.088   0.153
   0.400   7.000   0.006   0.081   0.000   0.194   0.088   0.161
   0.425   7.000   0.006   0.082   0.000   0.197   0.087   0.169
   0.450   7.000   0.006   0.082   0.000   0.199   0.087   0.178
   0.475   7.000   0.006   0.083   0.000   0.202   0.087   0.186
   0.500   8.000   0.006   0.083   0.000   0.204   0.086   0.194
   0.525   8.000   0.006   0.082   0.000   0.206   0.086   0.202
   0.550   8.000   0.005   0.082   0.000   0.208   0.085   0.210
   0.575   8.000   0.005   0.082   0.000   0.210   0.085   0.218
   0.600   8.000   0.005   0.082   0.000   0.212   0.084   0.226
   0.625   8.000   0.005   0.081   0.000   0.214   0.084   0.233
   0.650   8.000   0.005   0.080   0.000   0.215   0.083   0.241
   0.675   8.000   0.005   0.080   0.000   0.216   0.083   0.247
   0.700   9.000   0.004   0.079   0.000   0.217   0.082   0.254
   0.725   9.000   0.004   0.078   0.000   0.218   0.082   0.260
   0.750   9.000   0.004   0.078   0.000   0.219   0.081   0.267
   0.775   9.000   0.004   0.077   0.000   0.220   0.081   0.272
   0.800   9.000   0.004   0.076   0.000   0.220   0.080   0.278
   0.825   9.000   0.004   0.075   0.000   0.221   0.080   0.283
   0.850   9.000   0.004   0.075   0.000   0.221   0.080   0.288
   0.875   9.000   0.004   0.074   0.000   0.222   0.079   0.293
   0.900   9.000   0.003   0.073   0.000   0.222   0.079   0.298
   0.925   9.000   0.003   0.072   0.000   0.221   0.078   0.300
   0.950   9.000   0.003   0.072   0.000   0.220   0.077   0.302
   0.975   9.000   0.003   0.071   0.000   0.220   0.077   0.303
   1.000   9.000   0.003   0.070   0.000   0.219   0.076   0.305
