TEXTURE AT STRAIN =    0.0000
   1.000   1.000   1.000  <-- length of phase ellipsoid axes
  -78.00   41.78  136.02  <-- Euler angles (deg) of phase ellipsoid axes
B       500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
 -177.79   33.55 -113.30   0.0016500
