  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.122   0.120   0.241
   0.025  21.000   0.125   0.122   0.246
   0.050  22.000   0.127   0.124   0.250
   0.075  22.000   0.128   0.126   0.253
   0.100  25.000   0.128   0.127   0.255
   0.125  27.000   0.127   0.129   0.256
   0.150  28.000   0.126   0.129   0.256
   0.175  27.000   0.124   0.128   0.254
   0.200  27.000   0.121   0.127   0.250
   0.225  27.000   0.118   0.124   0.245
   0.250  27.000   0.114   0.121   0.238
   0.275  27.000   0.110   0.118   0.231
   0.300  27.000   0.106   0.114   0.223
   0.325  26.000   0.102   0.110   0.215
   0.350  27.000   0.098   0.106   0.208
   0.375  27.000   0.095   0.102   0.200
   0.400  26.000   0.091   0.098   0.193
   0.425  26.000   0.088   0.095   0.186
   0.450  26.000   0.085   0.092   0.180
   0.475  26.000   0.082   0.089   0.174
   0.500  26.000   0.080   0.086   0.169
   0.525  27.000   0.078   0.083   0.164
   0.550  27.000   0.075   0.081   0.159
   0.575  27.000   0.073   0.079   0.154
   0.600  27.000   0.071   0.077   0.150
   0.625  27.000   0.070   0.075   0.147
   0.650  27.000   0.068   0.073   0.143
   0.675  27.000   0.067   0.071   0.140
   0.700  27.000   0.065   0.070   0.137
   0.725  27.000   0.064   0.069   0.134
   0.750  27.000   0.063   0.067   0.132
   0.775  27.000   0.062   0.066   0.130
   0.800  27.000   0.061   0.065   0.127
   0.825  27.000   0.060   0.064   0.125
   0.850  27.000   0.059   0.063   0.123
   0.875  27.000   0.058   0.062   0.121
   0.900  27.000   0.058   0.062   0.121
   0.925  27.000   0.058   0.062   0.121
   0.950  27.000   0.058   0.062   0.121
   0.975  27.000   0.058   0.062   0.121
   1.000  27.000   0.058   0.062   0.121
