  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.111   0.118   0.232
   0.025  26.000   0.112   0.119   0.234
   0.050  25.000   0.113   0.119   0.235
   0.075  25.000   0.114   0.118   0.234
   0.100  26.000   0.114   0.117   0.232
   0.125  24.000   0.113   0.115   0.230
   0.150  21.000   0.113   0.115   0.229
   0.175  22.000   0.113   0.116   0.230
   0.200  22.000   0.113   0.117   0.231
   0.225  22.000   0.112   0.117   0.232
   0.250  21.000   0.111   0.118   0.232
   0.275  22.000   0.110   0.118   0.231
   0.300  22.000   0.109   0.117   0.230
   0.325  23.000   0.108   0.116   0.228
   0.350  23.000   0.106   0.115   0.225
   0.375  23.000   0.105   0.114   0.223
   0.400  22.000   0.104   0.112   0.220
   0.425  21.000   0.103   0.111   0.217
   0.450  19.000   0.101   0.109   0.214
   0.475  20.000   0.100   0.108   0.211
   0.500  20.000   0.099   0.106   0.208
   0.525  20.000   0.098   0.105   0.206
   0.550  20.000   0.097   0.103   0.203
   0.575  20.000   0.095   0.102   0.200
   0.600  20.000   0.094   0.101   0.198
   0.625  20.000   0.093   0.100   0.196
   0.650  20.000   0.093   0.098   0.193
   0.675  20.000   0.092   0.097   0.191
   0.700  21.000   0.091   0.096   0.189
   0.725  21.000   0.090   0.095   0.187
   0.750  21.000   0.089   0.094   0.185
   0.775  21.000   0.088   0.093   0.184
   0.800  21.000   0.087   0.092   0.182
   0.825  21.000   0.087   0.091   0.180
   0.850  21.000   0.086   0.091   0.178
   0.875  21.000   0.085   0.090   0.177
   0.900  21.000   0.084   0.089   0.175
   0.925  21.000   0.084   0.088   0.174
   0.950  21.000   0.083   0.087   0.172
   0.975  21.000   0.082   0.087   0.171
   1.000  21.000   0.082   0.086   0.169
