  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  30.000   0.138   0.129   0.264
   0.025  29.000   0.139   0.130   0.265
   0.050  28.000   0.139   0.130   0.265
   0.075  28.000   0.138   0.129   0.263
   0.100  28.000   0.137   0.128   0.261
   0.125  28.000   0.135   0.126   0.257
   0.150  28.000   0.133   0.124   0.253
   0.175  28.000   0.130   0.121   0.248
   0.200  28.000   0.127   0.119   0.242
   0.225  28.000   0.123   0.116   0.236
   0.250  29.000   0.120   0.113   0.229
   0.275  29.000   0.116   0.109   0.223
   0.300  28.000   0.112   0.106   0.216
   0.325  28.000   0.109   0.103   0.210
   0.350  28.000   0.106   0.100   0.204
   0.375  28.000   0.103   0.098   0.199
   0.400  28.000   0.100   0.095   0.194
   0.425  28.000   0.098   0.093   0.189
   0.450  28.000   0.096   0.091   0.185
   0.475  28.000   0.094   0.089   0.181
   0.500  28.000   0.092   0.087   0.177
   0.525  29.000   0.091   0.086   0.174
   0.550  29.000   0.089   0.084   0.171
   0.575  28.000   0.088   0.083   0.168
   0.600  27.000   0.086   0.081   0.165
   0.625  29.000   0.085   0.080   0.162
   0.650  28.000   0.083   0.078   0.159
   0.675  28.000   0.081   0.077   0.156
   0.700  27.000   0.079   0.075   0.152
   0.725  28.000   0.077   0.073   0.149
   0.750  28.000   0.074   0.072   0.145
   0.775  27.000   0.072   0.070   0.141
   0.800  27.000   0.069   0.068   0.137
   0.825  25.000   0.067   0.067   0.134
   0.850  25.000   0.066   0.066   0.131
   0.875  22.000   0.065   0.064   0.129
   0.900  23.000   0.064   0.063   0.128
   0.925  22.000   0.064   0.063   0.126
   0.950  22.000   0.063   0.062   0.125
   0.975  21.000   0.063   0.062   0.124
   1.000  21.000   0.062   0.061   0.123
