  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.132   0.080   0.020   0.110   0.058   0.059
   0.025   6.000   0.128   0.079   0.020   0.105   0.062   0.059
   0.050   6.000   0.126   0.078   0.019   0.099   0.067   0.060
   0.075   7.000   0.123   0.078   0.019   0.090   0.074   0.062
   0.100   8.000   0.119   0.079   0.017   0.081   0.081   0.065
   0.125   8.000   0.115   0.080   0.016   0.074   0.087   0.067
   0.150   8.000   0.111   0.081   0.015   0.070   0.093   0.067
   0.175   8.000   0.107   0.083   0.014   0.069   0.098   0.066
   0.200   8.000   0.104   0.086   0.013   0.070   0.103   0.064
   0.225   8.000   0.102   0.089   0.012   0.072   0.108   0.063
   0.250   8.000   0.101   0.093   0.011   0.076   0.113   0.062
   0.275   8.000   0.100   0.097   0.011   0.080   0.119   0.060
   0.300   7.000   0.100   0.100   0.010   0.085   0.125   0.059
   0.325   7.000   0.101   0.104   0.010   0.091   0.131   0.057
   0.350   7.000   0.102   0.108   0.010   0.097   0.137   0.055
   0.375   7.000   0.103   0.112   0.010   0.104   0.142   0.053
   0.400   7.000   0.104   0.116   0.009   0.111   0.148   0.050
   0.425   6.000   0.105   0.119   0.009   0.118   0.154   0.047
   0.450   6.000   0.105   0.123   0.009   0.125   0.159   0.043
   0.475   5.000   0.106   0.126   0.009   0.133   0.164   0.040
   0.500   5.000   0.107   0.130   0.009   0.140   0.168   0.037
   0.525   5.000   0.107   0.133   0.009   0.148   0.172   0.033
   0.550   5.000   0.108   0.136   0.008   0.156   0.175   0.030
   0.575   5.000   0.107   0.139   0.008   0.164   0.178   0.027
   0.600   5.000   0.107   0.142   0.008   0.171   0.180   0.025
   0.625   5.000   0.106   0.144   0.007   0.179   0.182   0.023
   0.650   5.000   0.105   0.147   0.007   0.186   0.183   0.022
   0.675   4.000   0.104   0.149   0.007   0.193   0.183   0.022
   0.700   4.000   0.102   0.150   0.006   0.200   0.183   0.023
   0.725   4.000   0.100   0.152   0.006   0.206   0.182   0.025
   0.750   6.000   0.097   0.152   0.005   0.212   0.181   0.028
   0.775   6.000   0.094   0.153   0.005   0.217   0.179   0.032
   0.800   6.000   0.090   0.153   0.005   0.222   0.177   0.037
   0.825   6.000   0.086   0.153   0.004   0.226   0.175   0.043
   0.850   6.000   0.082   0.152   0.004   0.230   0.172   0.050
   0.875   6.000   0.077   0.151   0.003   0.233   0.169   0.057
   0.900   6.000   0.073   0.150   0.003   0.237   0.166   0.065
   0.925   6.000   0.067   0.149   0.002   0.239   0.162   0.072
   0.950   6.000   0.062   0.147   0.002   0.241   0.158   0.080
   0.975   6.000   0.057   0.145   0.001   0.243   0.154   0.087
   1.000   6.000   0.052   0.144   0.001   0.245   0.149   0.095
