  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.130   0.138   0.272
   0.025  24.000   0.133   0.139   0.275
   0.050  24.000   0.135   0.140   0.277
   0.075  23.000   0.136   0.140   0.278
   0.100  19.000   0.137   0.141   0.279
   0.125  20.000   0.137   0.143   0.282
   0.150  21.000   0.136   0.144   0.284
   0.175  21.000   0.135   0.145   0.284
   0.200  19.000   0.133   0.144   0.282
   0.225  21.000   0.132   0.143   0.279
   0.250  21.000   0.129   0.141   0.274
   0.275  21.000   0.126   0.138   0.269
   0.300  21.000   0.123   0.134   0.262
   0.325  21.000   0.120   0.131   0.255
   0.350  21.000   0.117   0.127   0.248
   0.375  21.000   0.113   0.123   0.241
   0.400  21.000   0.110   0.120   0.233
   0.425  21.000   0.106   0.116   0.226
   0.450  21.000   0.103   0.112   0.219
   0.475  21.000   0.100   0.109   0.213
   0.500  21.000   0.097   0.106   0.206
   0.525  21.000   0.094   0.103   0.201
   0.550  21.000   0.092   0.100   0.195
   0.575  21.000   0.089   0.097   0.190
   0.600  20.000   0.087   0.095   0.185
   0.625  19.000   0.085   0.092   0.181
   0.650  19.000   0.083   0.090   0.177
   0.675  19.000   0.081   0.088   0.173
   0.700  19.000   0.080   0.087   0.169
   0.725  19.000   0.079   0.085   0.166
   0.750  19.000   0.077   0.084   0.164
   0.775  19.000   0.076   0.083   0.161
   0.800  19.000   0.076   0.081   0.159
   0.825  20.000   0.075   0.080   0.158
   0.850  20.000   0.074   0.080   0.156
   0.875  20.000   0.074   0.079   0.155
   0.900  20.000   0.074   0.078   0.154
   0.925  20.000   0.074   0.079   0.155
   0.950  20.000   0.075   0.079   0.156
   0.975  19.000   0.075   0.080   0.157
   1.000  19.000   0.076   0.080   0.158
