  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.120   0.057   0.023   0.159   0.104   0.000   0.023
   0.025   6.000   0.116   0.055   0.023   0.164   0.102   0.000   0.021
   0.050   6.000   0.114   0.054   0.022   0.171   0.099   0.000   0.020
   0.075   6.000   0.113   0.053   0.022   0.181   0.096   0.000   0.020
   0.100   6.000   0.113   0.051   0.023   0.192   0.093   0.000   0.019
   0.125   5.000   0.113   0.050   0.023   0.204   0.088   0.000   0.018
   0.150   5.000   0.113   0.049   0.024   0.213   0.083   0.000   0.017
   0.175   5.000   0.112   0.048   0.024   0.221   0.080   0.000   0.017
   0.200   5.000   0.111   0.048   0.023   0.227   0.077   0.000   0.016
   0.225   5.000   0.110   0.047   0.023   0.233   0.075   0.000   0.016
   0.250   5.000   0.109   0.047   0.023   0.238   0.073   0.000   0.018
   0.275   5.000   0.109   0.048   0.023   0.243   0.073   0.000   0.020
   0.300   5.000   0.109   0.048   0.022   0.247   0.072   0.000   0.023
   0.325   5.000   0.109   0.049   0.022   0.252   0.072   0.000   0.027
   0.350   7.000   0.108   0.050   0.021   0.256   0.072   0.000   0.032
   0.375   7.000   0.108   0.051   0.021   0.259   0.072   0.000   0.037
   0.400   7.000   0.107   0.052   0.020   0.263   0.072   0.000   0.044
   0.425   7.000   0.106   0.053   0.020   0.266   0.072   0.000   0.051
   0.450   7.000   0.104   0.054   0.019   0.269   0.072   0.000   0.058
   0.475   7.000   0.103   0.055   0.018   0.271   0.071   0.000   0.067
   0.500   7.000   0.101   0.056   0.017   0.273   0.071   0.000   0.075
   0.525   7.000   0.099   0.057   0.016   0.275   0.071   0.000   0.085
   0.550   7.000   0.096   0.057   0.015   0.276   0.070   0.000   0.094
   0.575   7.000   0.094   0.058   0.014   0.277   0.070   0.000   0.104
   0.600   6.000   0.091   0.058   0.014   0.277   0.070   0.000   0.114
   0.625   6.000   0.088   0.059   0.013   0.278   0.069   0.000   0.124
   0.650   6.000   0.085   0.059   0.012   0.278   0.069   0.000   0.134
   0.675   6.000   0.082   0.059   0.011   0.277   0.068   0.000   0.145
   0.700   6.000   0.079   0.059   0.010   0.277   0.068   0.000   0.155
   0.725   6.000   0.076   0.058   0.009   0.276   0.067   0.000   0.165
   0.750   6.000   0.073   0.058   0.009   0.275   0.067   0.000   0.175
   0.775   7.000   0.070   0.058   0.008   0.274   0.067   0.000   0.185
   0.800   7.000   0.067   0.057   0.007   0.272   0.066   0.000   0.195
   0.825   8.000   0.064   0.057   0.007   0.271   0.066   0.000   0.205
   0.850   8.000   0.061   0.056   0.006   0.269   0.065   0.000   0.215
   0.875   8.000   0.058   0.056   0.006   0.267   0.065   0.000   0.224
   0.900   9.000   0.056   0.055   0.005   0.265   0.065   0.000   0.233
   0.925   9.000   0.053   0.054   0.005   0.262   0.064   0.000   0.240
   0.950   9.000   0.050   0.053   0.004   0.259   0.064   0.000   0.247
   0.975   9.000   0.047   0.052   0.004   0.256   0.063   0.000   0.254
   1.000   9.000   0.045   0.051   0.004   0.253   0.063   0.000   0.260
