  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  24.000   0.131   0.129   0.260
   0.025  23.000   0.131   0.130   0.260
   0.050  20.000   0.129   0.130   0.259
   0.075  18.000   0.127   0.130   0.259
   0.100  20.000   0.127   0.132   0.261
   0.125  21.000   0.126   0.134   0.263
   0.150  21.000   0.126   0.135   0.265
   0.175  21.000   0.126   0.135   0.265
   0.200  21.000   0.125   0.135   0.264
   0.225  21.000   0.124   0.134   0.262
   0.250  22.000   0.122   0.132   0.259
   0.275  22.000   0.120   0.130   0.255
   0.300  22.000   0.118   0.128   0.250
   0.325  23.000   0.115   0.125   0.244
   0.350  23.000   0.113   0.122   0.238
   0.375  23.000   0.110   0.119   0.232
   0.400  23.000   0.107   0.115   0.226
   0.425  22.000   0.104   0.112   0.220
   0.450  22.000   0.102   0.109   0.214
   0.475  22.000   0.099   0.106   0.208
   0.500  21.000   0.096   0.103   0.202
   0.525  21.000   0.093   0.100   0.196
   0.550  21.000   0.091   0.097   0.191
   0.575  21.000   0.088   0.095   0.185
   0.600  22.000   0.086   0.092   0.180
   0.625  22.000   0.084   0.090   0.176
   0.650  22.000   0.081   0.087   0.171
   0.675  23.000   0.079   0.085   0.167
   0.700  23.000   0.077   0.084   0.164
   0.725  22.000   0.076   0.082   0.160
   0.750  22.000   0.074   0.080   0.157
   0.775  22.000   0.073   0.079   0.154
   0.800  21.000   0.071   0.078   0.152
   0.825  20.000   0.070   0.076   0.149
   0.850  20.000   0.069   0.076   0.147
   0.875  20.000   0.069   0.075   0.146
   0.900  20.000   0.068   0.074   0.144
   0.925  20.000   0.067   0.073   0.143
   0.950  20.000   0.067   0.073   0.142
   0.975  20.000   0.067   0.072   0.141
   1.000  20.000   0.066   0.072   0.141
