  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.000   0.111   0.024   0.218   0.000   0.119   0.054
   0.025   6.000   0.000   0.108   0.021   0.214   0.000   0.114   0.056
   0.050   6.000   0.000   0.106   0.019   0.211   0.000   0.110   0.060
   0.075   6.000   0.000   0.105   0.018   0.209   0.000   0.106   0.063
   0.100   6.000   0.000   0.105   0.016   0.207   0.000   0.103   0.068
   0.125   6.000   0.000   0.105   0.015   0.207   0.000   0.101   0.073
   0.150   6.000   0.000   0.106   0.015   0.208   0.000   0.100   0.079
   0.175   6.000   0.000   0.107   0.014   0.209   0.000   0.099   0.086
   0.200   6.000   0.000   0.108   0.014   0.211   0.000   0.098   0.094
   0.225   6.000   0.000   0.109   0.013   0.214   0.000   0.098   0.103
   0.250   6.000   0.000   0.110   0.013   0.217   0.000   0.098   0.113
   0.275   6.000   0.000   0.111   0.013   0.221   0.000   0.098   0.123
   0.300   7.000   0.000   0.112   0.012   0.224   0.000   0.098   0.133
   0.325   8.000   0.000   0.112   0.012   0.227   0.000   0.098   0.144
   0.350   7.000   0.000   0.112   0.011   0.230   0.000   0.098   0.155
   0.375   7.000   0.000   0.112   0.011   0.233   0.000   0.098   0.166
   0.400   7.000   0.000   0.112   0.010   0.236   0.000   0.098   0.177
   0.425   7.000   0.000   0.111   0.010   0.238   0.000   0.097   0.188
   0.450   7.000   0.000   0.111   0.009   0.240   0.000   0.097   0.199
   0.475   7.000   0.000   0.110   0.009   0.242   0.000   0.096   0.210
   0.500   7.000   0.000   0.109   0.008   0.243   0.000   0.095   0.220
   0.525   8.000   0.000   0.108   0.008   0.244   0.000   0.094   0.230
   0.550   8.000   0.000   0.106   0.008   0.245   0.000   0.093   0.240
   0.575   8.000   0.000   0.105   0.007   0.246   0.000   0.092   0.249
   0.600   8.000   0.000   0.104   0.007   0.246   0.000   0.091   0.258
   0.625   8.000   0.000   0.103   0.007   0.247   0.000   0.091   0.267
   0.650   8.000   0.000   0.101   0.006   0.247   0.000   0.090   0.275
   0.675   8.000   0.000   0.100   0.006   0.247   0.000   0.089   0.283
   0.700   9.000   0.000   0.099   0.006   0.247   0.000   0.088   0.291
   0.725   9.000   0.000   0.097   0.005   0.246   0.000   0.087   0.298
   0.750   9.000   0.000   0.096   0.005   0.246   0.000   0.086   0.305
   0.775   9.000   0.000   0.095   0.005   0.246   0.000   0.086   0.312
   0.800   9.000   0.000   0.093   0.005   0.245   0.000   0.085   0.318
   0.825   9.000   0.000   0.092   0.005   0.245   0.000   0.084   0.324
   0.850   9.000   0.000   0.091   0.005   0.244   0.000   0.084   0.330
   0.875   9.000   0.000   0.090   0.005   0.244   0.000   0.083   0.335
   0.900   9.000   0.000   0.089   0.005   0.242   0.000   0.083   0.338
   0.925   9.000   0.000   0.088   0.004   0.241   0.000   0.082   0.341
   0.950   9.000   0.000   0.087   0.004   0.240   0.000   0.081   0.344
   0.975   9.000   0.000   0.086   0.004   0.239   0.000   0.081   0.346
   1.000   9.000   0.000   0.085   0.004   0.238   0.000   0.080   0.348
