  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  27.000   0.119   0.123   0.243
   0.025  27.000   0.121   0.125   0.248
   0.050  29.000   0.123   0.127   0.252
   0.075  27.000   0.124   0.129   0.255
   0.100  28.000   0.124   0.130   0.256
   0.125  28.000   0.123   0.130   0.256
   0.150  28.000   0.122   0.129   0.254
   0.175  28.000   0.120   0.128   0.250
   0.200  27.000   0.117   0.125   0.245
   0.225  27.000   0.113   0.122   0.239
   0.250  27.000   0.110   0.118   0.232
   0.275  27.000   0.106   0.115   0.224
   0.300  28.000   0.102   0.111   0.217
   0.325  28.000   0.099   0.107   0.209
   0.350  28.000   0.095   0.103   0.201
   0.375  28.000   0.092   0.099   0.194
   0.400  28.000   0.089   0.096   0.187
   0.425  27.000   0.086   0.092   0.181
   0.450  27.000   0.083   0.089   0.175
   0.475  27.000   0.080   0.086   0.169
   0.500  26.000   0.078   0.084   0.164
   0.525  26.000   0.075   0.081   0.159
   0.550  26.000   0.073   0.079   0.155
   0.575  26.000   0.071   0.077   0.151
   0.600  27.000   0.070   0.075   0.147
   0.625  27.000   0.068   0.073   0.143
   0.650  27.000   0.067   0.071   0.140
   0.675  27.000   0.065   0.070   0.137
   0.700  27.000   0.064   0.068   0.134
   0.725  27.000   0.063   0.067   0.132
   0.750  27.000   0.061   0.066   0.129
   0.775  27.000   0.060   0.065   0.127
   0.800  27.000   0.059   0.064   0.125
   0.825  27.000   0.059   0.063   0.123
   0.850  27.000   0.058   0.062   0.121
   0.875  27.000   0.057   0.061   0.119
   0.900  27.000   0.057   0.061   0.119
   0.925  27.000   0.057   0.061   0.119
   0.950  27.000   0.057   0.061   0.119
   0.975  27.000   0.057   0.061   0.119
   1.000  27.000   0.057   0.061   0.119
