  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.057   0.003   0.041   0.154   0.169   0.000   0.054
   0.025   6.000   0.054   0.003   0.040   0.152   0.162   0.000   0.059
   0.050   6.000   0.052   0.002   0.039   0.150   0.156   0.000   0.064
   0.075   6.000   0.050   0.002   0.038   0.150   0.150   0.000   0.069
   0.100   6.000   0.049   0.002   0.037   0.152   0.144   0.000   0.076
   0.125   6.000   0.048   0.002   0.037   0.154   0.140   0.000   0.084
   0.150   6.000   0.046   0.002   0.036   0.158   0.136   0.000   0.093
   0.175   6.000   0.044   0.002   0.034   0.161   0.132   0.000   0.101
   0.200   6.000   0.041   0.002   0.032   0.162   0.128   0.000   0.108
   0.225   6.000   0.039   0.002   0.029   0.163   0.124   0.000   0.114
   0.250   6.000   0.038   0.002   0.026   0.166   0.120   0.000   0.120
   0.275   6.000   0.038   0.003   0.024   0.168   0.117   0.000   0.127
   0.300   6.000   0.038   0.003   0.022   0.171   0.115   0.000   0.135
   0.325   6.000   0.039   0.004   0.021   0.173   0.114   0.000   0.143
   0.350   7.000   0.039   0.004   0.020   0.175   0.114   0.000   0.152
   0.375   7.000   0.039   0.005   0.019   0.177   0.114   0.000   0.162
   0.400   7.000   0.039   0.005   0.018   0.179   0.114   0.000   0.172
   0.425   7.000   0.039   0.005   0.018   0.180   0.115   0.000   0.182
   0.450   7.000   0.039   0.006   0.017   0.181   0.116   0.000   0.193
   0.475   7.000   0.039   0.006   0.017   0.181   0.116   0.000   0.203
   0.500   7.000   0.038   0.006   0.016   0.182   0.117   0.000   0.214
   0.525   7.000   0.037   0.006   0.016   0.182   0.118   0.000   0.224
   0.550   8.000   0.037   0.006   0.015   0.181   0.119   0.000   0.234
   0.575   8.000   0.036   0.006   0.015   0.181   0.120   0.000   0.244
   0.600   8.000   0.035   0.006   0.014   0.181   0.121   0.000   0.254
   0.625   9.000   0.034   0.006   0.014   0.180   0.121   0.000   0.263
   0.650  11.000   0.033   0.006   0.013   0.179   0.122   0.000   0.272
   0.675  11.000   0.032   0.006   0.013   0.179   0.123   0.000   0.281
   0.700  11.000   0.031   0.006   0.012   0.178   0.123   0.000   0.289
   0.725  11.000   0.030   0.005   0.012   0.177   0.124   0.000   0.297
   0.750  11.000   0.030   0.005   0.011   0.176   0.124   0.000   0.305
   0.775  11.000   0.029   0.005   0.011   0.175   0.124   0.000   0.312
   0.800  11.000   0.028   0.005   0.011   0.174   0.125   0.000   0.319
   0.825  11.000   0.027   0.005   0.010   0.173   0.125   0.000   0.326
   0.850  11.000   0.026   0.005   0.010   0.172   0.125   0.000   0.332
   0.875  11.000   0.025   0.005   0.010   0.172   0.126   0.000   0.338
   0.900  11.000   0.025   0.005   0.009   0.171   0.126   0.000   0.344
   0.925  11.000   0.024   0.005   0.009   0.169   0.125   0.000   0.347
   0.950  11.000   0.023   0.004   0.009   0.167   0.125   0.000   0.350
   0.975  11.000   0.022   0.004   0.008   0.166   0.125   0.000   0.353
   1.000  10.000   0.022   0.004   0.008   0.164   0.124   0.000   0.355
