  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   3.000   0.004   0.245   0.327   0.000   0.056   0.008
   0.025   3.000   0.005   0.236   0.327   0.000   0.053   0.008
   0.050   3.000   0.006   0.226   0.327   0.000   0.050   0.010
   0.075   3.000   0.007   0.217   0.325   0.000   0.048   0.012
   0.100   3.000   0.007   0.209   0.322   0.000   0.046   0.014
   0.125   3.000   0.008   0.202   0.320   0.000   0.044   0.017
   0.150   3.000   0.009   0.196   0.317   0.000   0.043   0.020
   0.175   3.000   0.010   0.190   0.315   0.000   0.042   0.024
   0.200   3.000   0.011   0.186   0.313   0.000   0.041   0.029
   0.225   3.000   0.012   0.182   0.311   0.000   0.041   0.034
   0.250   4.000   0.013   0.179   0.311   0.000   0.040   0.039
   0.275   4.000   0.014   0.177   0.311   0.000   0.040   0.046
   0.300   4.000   0.015   0.175   0.311   0.000   0.040   0.053
   0.325   5.000   0.017   0.173   0.312   0.000   0.039   0.060
   0.350   5.000   0.018   0.171   0.313   0.000   0.039   0.069
   0.375   5.000   0.019   0.170   0.314   0.000   0.038   0.078
   0.400   5.000   0.020   0.168   0.316   0.000   0.038   0.087
   0.425   5.000   0.020   0.167   0.317   0.000   0.037   0.097
   0.450   5.000   0.021   0.165   0.318   0.000   0.036   0.107
   0.475   7.000   0.021   0.163   0.319   0.000   0.035   0.117
   0.500   7.000   0.022   0.161   0.320   0.000   0.034   0.128
   0.525   7.000   0.022   0.160   0.320   0.000   0.032   0.139
   0.550   8.000   0.022   0.158   0.321   0.001   0.031   0.149
   0.575   9.000   0.021   0.156   0.321   0.001   0.030   0.160
   0.600   9.000   0.021   0.154   0.320   0.001   0.029   0.171
   0.625   9.000   0.021   0.152   0.320   0.001   0.028   0.181
   0.650   9.000   0.021   0.150   0.319   0.001   0.027   0.191
   0.675   9.000   0.020   0.147   0.319   0.001   0.026   0.201
   0.700   9.000   0.020   0.145   0.318   0.001   0.025   0.211
   0.725   9.000   0.019   0.143   0.317   0.001   0.024   0.221
   0.750   9.000   0.019   0.141   0.315   0.001   0.023   0.230
   0.775  10.000   0.018   0.139   0.314   0.001   0.022   0.239
   0.800  10.000   0.018   0.137   0.313   0.001   0.021   0.248
   0.825  10.000   0.017   0.135   0.311   0.002   0.020   0.257
   0.850  10.000   0.017   0.134   0.310   0.002   0.020   0.265
   0.875  10.000   0.017   0.132   0.308   0.002   0.019   0.273
   0.900  10.000   0.016   0.130   0.307   0.002   0.018   0.281
   0.925  10.000   0.016   0.128   0.305   0.002   0.018   0.288
   0.950  10.000   0.015   0.126   0.304   0.002   0.017   0.295
   0.975   9.000   0.015   0.124   0.302   0.002   0.017   0.300
   1.000   9.000   0.015   0.122   0.300   0.002   0.016   0.304
