  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  22.000   0.091   0.090   0.180
   0.025  25.000   0.093   0.092   0.185
   0.050  26.000   0.095   0.095   0.191
   0.075  26.000   0.097   0.099   0.196
   0.100  27.000   0.098   0.101   0.201
   0.125  27.000   0.100   0.104   0.205
   0.150  28.000   0.101   0.106   0.209
   0.175  28.000   0.101   0.107   0.211
   0.200  28.000   0.101   0.108   0.212
   0.225  27.000   0.101   0.108   0.211
   0.250  27.000   0.100   0.107   0.210
   0.275  26.000   0.098   0.106   0.208
   0.300  27.000   0.097   0.105   0.205
   0.325  28.000   0.095   0.103   0.201
   0.350  28.000   0.093   0.100   0.197
   0.375  28.000   0.091   0.098   0.192
   0.400  28.000   0.089   0.096   0.187
   0.425  27.000   0.087   0.093   0.183
   0.450  27.000   0.085   0.091   0.178
   0.475  27.000   0.083   0.088   0.173
   0.500  27.000   0.081   0.086   0.169
   0.525  27.000   0.079   0.084   0.164
   0.550  27.000   0.077   0.082   0.160
   0.575  27.000   0.075   0.080   0.157
   0.600  29.000   0.074   0.078   0.153
   0.625  29.000   0.072   0.076   0.150
   0.650  29.000   0.071   0.074   0.146
   0.675  29.000   0.069   0.073   0.143
   0.700  29.000   0.068   0.071   0.141
   0.725  29.000   0.067   0.070   0.138
   0.750  28.000   0.066   0.069   0.136
   0.775  27.000   0.065   0.067   0.133
   0.800  27.000   0.064   0.066   0.131
   0.825  27.000   0.063   0.065   0.129
   0.850  26.000   0.062   0.064   0.127
   0.875  26.000   0.061   0.063   0.125
   0.900  26.000   0.060   0.062   0.124
   0.925  26.000   0.060   0.062   0.122
   0.950  26.000   0.059   0.061   0.120
   0.975  26.000   0.059   0.061   0.121
   1.000  26.000   0.059   0.061   0.121
