  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  21.000   0.093   0.095   0.190
   0.025  23.000   0.095   0.098   0.194
   0.050  24.000   0.097   0.101   0.200
   0.075  25.000   0.099   0.104   0.205
   0.100  25.000   0.100   0.106   0.209
   0.125  25.000   0.100   0.107   0.211
   0.150  25.000   0.100   0.108   0.211
   0.175  26.000   0.100   0.108   0.210
   0.200  27.000   0.098   0.107   0.209
   0.225  27.000   0.097   0.105   0.206
   0.250  28.000   0.095   0.104   0.203
   0.275  28.000   0.094   0.102   0.199
   0.300  28.000   0.091   0.100   0.195
   0.325  28.000   0.089   0.097   0.190
   0.350  28.000   0.087   0.095   0.186
   0.375  28.000   0.085   0.093   0.181
   0.400  28.000   0.083   0.091   0.177
   0.425  28.000   0.081   0.088   0.172
   0.450  28.000   0.079   0.086   0.168
   0.475  28.000   0.077   0.084   0.164
   0.500  28.000   0.075   0.082   0.160
   0.525  28.000   0.074   0.080   0.157
   0.550  28.000   0.072   0.078   0.153
   0.575  28.000   0.071   0.077   0.150
   0.600  28.000   0.069   0.075   0.147
   0.625  28.000   0.068   0.074   0.144
   0.650  28.000   0.066   0.072   0.141
   0.675  28.000   0.065   0.071   0.138
   0.700  29.000   0.064   0.069   0.136
   0.725  29.000   0.063   0.068   0.133
   0.750  29.000   0.062   0.067   0.131
   0.775  30.000   0.061   0.066   0.129
   0.800  30.000   0.060   0.065   0.127
   0.825  30.000   0.059   0.064   0.125
   0.850  30.000   0.058   0.063   0.123
   0.875  29.000   0.057   0.062   0.121
   0.900  29.000   0.056   0.061   0.119
   0.925  29.000   0.056   0.060   0.118
   0.950  29.000   0.055   0.059   0.116
   0.975  29.000   0.054   0.059   0.115
   1.000  29.000   0.054   0.058   0.114
