  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   6.000   0.049   0.236   0.000   0.000   0.127   0.014   0.089
   0.025   6.000   0.045   0.238   0.000   0.000   0.127   0.015   0.089
   0.050   6.000   0.041   0.242   0.000   0.000   0.126   0.016   0.091
   0.075   6.000   0.037   0.248   0.000   0.000   0.126   0.017   0.094
   0.100   6.000   0.034   0.255   0.000   0.000   0.125   0.019   0.100
   0.125   6.000   0.030   0.262   0.000   0.000   0.125   0.021   0.107
   0.150   6.000   0.026   0.270   0.000   0.000   0.125   0.023   0.115
   0.175   6.000   0.022   0.276   0.000   0.000   0.124   0.025   0.124
   0.200   6.000   0.019   0.281   0.000   0.000   0.124   0.026   0.131
   0.225   6.000   0.015   0.284   0.000   0.000   0.124   0.027   0.137
   0.250   5.000   0.012   0.285   0.000   0.000   0.124   0.027   0.141
   0.275   5.000   0.009   0.287   0.000   0.000   0.125   0.027   0.144
   0.300   5.000   0.007   0.289   0.000   0.000   0.127   0.027   0.147
   0.325   5.000   0.005   0.291   0.000   0.000   0.130   0.027   0.150
   0.350   5.000   0.003   0.293   0.000   0.000   0.133   0.027   0.152
   0.375   5.000   0.002   0.295   0.000   0.000   0.137   0.027   0.155
   0.400   5.000   0.001   0.297   0.000   0.000   0.141   0.027   0.157
   0.425   5.000   0.001   0.299   0.001   0.000   0.145   0.028   0.159
   0.450   5.000   0.000   0.300   0.001   0.000   0.149   0.028   0.161
   0.475   5.000   0.000   0.300   0.002   0.000   0.153   0.028   0.162
   0.500   6.000   0.000   0.299   0.004   0.000   0.157   0.029   0.162
   0.525   6.000   0.000   0.298   0.006   0.000   0.161   0.029   0.162
   0.550   6.000   0.000   0.296   0.009   0.000   0.166   0.029   0.162
   0.575   6.000   0.000   0.293   0.012   0.000   0.170   0.030   0.161
   0.600   7.000   0.000   0.289   0.016   0.000   0.175   0.030   0.159
   0.625   7.000   0.000   0.285   0.020   0.000   0.181   0.030   0.156
   0.650   7.000   0.000   0.281   0.024   0.000   0.186   0.030   0.153
   0.675   7.000   0.000   0.276   0.028   0.000   0.192   0.031   0.150
   0.700   7.000   0.000   0.271   0.033   0.000   0.199   0.031   0.145
   0.725   7.000   0.000   0.266   0.038   0.000   0.206   0.031   0.141
   0.750   7.000   0.000   0.261   0.043   0.000   0.214   0.031   0.135
   0.775   7.000   0.000   0.255   0.047   0.000   0.223   0.032   0.129
   0.800   7.000   0.000   0.250   0.052   0.000   0.232   0.032   0.122
   0.825   7.000   0.000   0.245   0.057   0.000   0.241   0.033   0.115
   0.850   7.000   0.000   0.240   0.062   0.000   0.251   0.033   0.107
   0.875   7.000   0.000   0.235   0.066   0.000   0.262   0.033   0.098
   0.900   6.000   0.000   0.230   0.071   0.000   0.273   0.034   0.089
   0.925   6.000   0.000   0.225   0.075   0.000   0.285   0.034   0.079
   0.950   5.000   0.000   0.221   0.080   0.000   0.296   0.034   0.069
   0.975   5.000   0.000   0.217   0.084   0.000   0.308   0.034   0.060
   1.000   5.000   0.000   0.214   0.089   0.000   0.320   0.034   0.050
