  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  27.000   0.105   0.111   0.219
   0.025  28.000   0.108   0.115   0.226
   0.050  28.000   0.110   0.118   0.231
   0.075  28.000   0.111   0.120   0.235
   0.100  28.000   0.112   0.121   0.237
   0.125  28.000   0.112   0.121   0.237
   0.150  30.000   0.111   0.120   0.236
   0.175  30.000   0.110   0.119   0.233
   0.200  29.000   0.108   0.117   0.229
   0.225  30.000   0.106   0.115   0.224
   0.250  30.000   0.103   0.112   0.219
   0.275  29.000   0.101   0.109   0.213
   0.300  29.000   0.098   0.106   0.207
   0.325  28.000   0.095   0.102   0.201
   0.350  27.000   0.092   0.099   0.194
   0.375  27.000   0.090   0.096   0.188
   0.400  27.000   0.087   0.093   0.183
   0.425  28.000   0.085   0.090   0.177
   0.450  28.000   0.082   0.088   0.172
   0.475  28.000   0.080   0.085   0.167
   0.500  28.000   0.078   0.083   0.163
   0.525  28.000   0.077   0.081   0.159
   0.550  29.000   0.075   0.079   0.155
   0.575  29.000   0.073   0.077   0.151
   0.600  29.000   0.072   0.075   0.148
   0.625  27.000   0.071   0.073   0.145
   0.650  27.000   0.069   0.072   0.142
   0.675  27.000   0.068   0.071   0.140
   0.700  27.000   0.067   0.069   0.137
   0.725  27.000   0.066   0.068   0.135
   0.750  27.000   0.065   0.067   0.133
   0.775  27.000   0.064   0.066   0.131
   0.800  28.000   0.063   0.065   0.129
   0.825  28.000   0.062   0.064   0.127
   0.850  29.000   0.062   0.063   0.126
   0.875  29.000   0.061   0.063   0.124
   0.900  29.000   0.060   0.062   0.123
   0.925  29.000   0.060   0.061   0.121
   0.950  29.000   0.060   0.061   0.121
   0.975  29.000   0.060   0.061   0.122
   1.000  29.000   0.060   0.061   0.122
