  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  23.000   0.132   0.135   0.269
   0.025  22.000   0.134   0.137   0.271
   0.050  20.000   0.134   0.137   0.272
   0.075  18.000   0.135   0.137   0.273
   0.100  19.000   0.137   0.139   0.278
   0.125  21.000   0.139   0.143   0.283
   0.150  20.000   0.140   0.145   0.286
   0.175  20.000   0.139   0.145   0.287
   0.200  21.000   0.137   0.145   0.285
   0.225  21.000   0.135   0.143   0.282
   0.250  22.000   0.133   0.141   0.277
   0.275  22.000   0.130   0.139   0.272
   0.300  23.000   0.127   0.136   0.267
   0.325  23.000   0.123   0.133   0.261
   0.350  23.000   0.120   0.130   0.254
   0.375  23.000   0.117   0.127   0.248
   0.400  23.000   0.114   0.124   0.242
   0.425  22.000   0.111   0.120   0.235
   0.450  22.000   0.108   0.117   0.229
   0.475  22.000   0.105   0.114   0.223
   0.500  21.000   0.103   0.111   0.218
   0.525  21.000   0.100   0.109   0.212
   0.550  21.000   0.098   0.106   0.207
   0.575  21.000   0.095   0.104   0.203
   0.600  21.000   0.093   0.101   0.198
   0.625  21.000   0.091   0.099   0.194
   0.650  21.000   0.089   0.097   0.190
   0.675  21.000   0.088   0.095   0.186
   0.700  20.000   0.086   0.093   0.183
   0.725  20.000   0.085   0.092   0.179
   0.750  20.000   0.083   0.090   0.176
   0.775  20.000   0.082   0.089   0.174
   0.800  20.000   0.081   0.087   0.171
   0.825  20.000   0.079   0.086   0.168
   0.850  19.000   0.078   0.085   0.166
   0.875  19.000   0.077   0.084   0.164
   0.900  19.000   0.077   0.084   0.164
   0.925  19.000   0.077   0.084   0.164
   0.950  19.000   0.077   0.084   0.164
   0.975  19.000   0.078   0.084   0.164
   1.000  19.000   0.078   0.084   0.164
