  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.026   0.033   0.002   0.129   0.129   0.143
   0.025   7.000   0.025   0.033   0.002   0.123   0.128   0.147
   0.050   7.000   0.025   0.033   0.002   0.118   0.127   0.152
   0.075   7.000   0.023   0.033   0.002   0.113   0.127   0.157
   0.100   7.000   0.021   0.032   0.002   0.109   0.125   0.158
   0.125   7.000   0.019   0.030   0.002   0.103   0.124   0.158
   0.150   7.000   0.018   0.028   0.002   0.098   0.124   0.160
   0.175   7.000   0.018   0.026   0.002   0.094   0.125   0.165
   0.200   7.000   0.018   0.025   0.002   0.091   0.127   0.170
   0.225   7.000   0.019   0.024   0.002   0.090   0.128   0.177
   0.250   7.000   0.020   0.024   0.002   0.089   0.130   0.185
   0.275   8.000   0.020   0.024   0.003   0.088   0.131   0.193
   0.300   8.000   0.021   0.024   0.003   0.089   0.133   0.201
   0.325   8.000   0.022   0.025   0.003   0.090   0.134   0.210
   0.350  10.000   0.022   0.026   0.003   0.091   0.135   0.219
   0.375  10.000   0.023   0.026   0.003   0.092   0.136   0.227
   0.400  10.000   0.024   0.027   0.003   0.094   0.137   0.236
   0.425  11.000   0.024   0.028   0.003   0.096   0.138   0.245
   0.450  11.000   0.025   0.029   0.003   0.098   0.139   0.253
   0.475  11.000   0.025   0.030   0.003   0.099   0.139   0.261
   0.500  12.000   0.025   0.030   0.003   0.101   0.140   0.269
   0.525  12.000   0.025   0.031   0.003   0.103   0.140   0.276
   0.550  12.000   0.025   0.032   0.003   0.105   0.141   0.283
   0.575  12.000   0.025   0.032   0.003   0.107   0.141   0.290
   0.600  12.000   0.025   0.033   0.002   0.109   0.141   0.296
   0.625  12.000   0.025   0.034   0.002   0.111   0.141   0.302
   0.650  12.000   0.025   0.034   0.002   0.113   0.141   0.308
   0.675  12.000   0.025   0.035   0.002   0.114   0.141   0.313
   0.700  12.000   0.024   0.035   0.002   0.116   0.141   0.318
   0.725  12.000   0.024   0.036   0.002   0.118   0.141   0.323
   0.750  12.000   0.024   0.037   0.002   0.120   0.141   0.327
   0.775  12.000   0.024   0.037   0.002   0.121   0.141   0.331
   0.800  12.000   0.023   0.038   0.002   0.123   0.140   0.335
   0.825  12.000   0.023   0.038   0.002   0.124   0.140   0.339
   0.850  12.000   0.023   0.039   0.002   0.126   0.140   0.342
   0.875  12.000   0.022   0.039   0.002   0.128   0.139   0.345
   0.900  12.000   0.022   0.040   0.001   0.128   0.138   0.345
   0.925  12.000   0.021   0.040   0.001   0.129   0.137   0.346
   0.950  12.000   0.021   0.040   0.001   0.130   0.136   0.346
   0.975  12.000   0.021   0.041   0.001   0.131   0.135   0.346
   1.000  12.000   0.020   0.041   0.001   0.132   0.134   0.346
