  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  19.000   0.096   0.096   0.192
   0.025  20.000   0.096   0.095   0.191
   0.050  20.000   0.096   0.096   0.192
   0.075  20.000   0.097   0.097   0.194
   0.100  22.000   0.097   0.098   0.196
   0.125  24.000   0.097   0.100   0.197
   0.150  24.000   0.097   0.100   0.199
   0.175  26.000   0.096   0.101   0.199
   0.200  26.000   0.095   0.101   0.199
   0.225  26.000   0.095   0.101   0.198
   0.250  26.000   0.093   0.100   0.196
   0.275  28.000   0.092   0.099   0.194
   0.300  28.000   0.091   0.098   0.191
   0.325  29.000   0.089   0.096   0.188
   0.350  30.000   0.087   0.095   0.185
   0.375  28.000   0.085   0.093   0.181
   0.400  28.000   0.084   0.091   0.178
   0.425  28.000   0.082   0.089   0.174
   0.450  28.000   0.080   0.087   0.170
   0.475  28.000   0.078   0.085   0.166
   0.500  28.000   0.076   0.083   0.163
   0.525  28.000   0.075   0.082   0.159
   0.550  28.000   0.073   0.080   0.156
   0.575  28.000   0.072   0.078   0.152
   0.600  28.000   0.070   0.076   0.149
   0.625  28.000   0.069   0.075   0.146
   0.650  28.000   0.067   0.073   0.143
   0.675  28.000   0.066   0.072   0.140
   0.700  28.000   0.065   0.071   0.138
   0.725  28.000   0.064   0.069   0.135
   0.750  28.000   0.063   0.068   0.133
   0.775  28.000   0.062   0.067   0.131
   0.800  28.000   0.061   0.066   0.128
   0.825  29.000   0.060   0.065   0.126
   0.850  29.000   0.059   0.064   0.124
   0.875  30.000   0.058   0.063   0.123
   0.900  30.000   0.057   0.062   0.121
   0.925  30.000   0.056   0.061   0.119
   0.950  29.000   0.056   0.060   0.118
   0.975  29.000   0.055   0.059   0.116
   1.000  29.000   0.054   0.059   0.115
