  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6   MODE7
   0.000   4.000   0.002   0.398   0.000   0.000   0.014   0.000   0.201
   0.025   4.000   0.001   0.398   0.001   0.000   0.010   0.000   0.207
   0.050   4.000   0.001   0.395   0.002   0.000   0.007   0.000   0.210
   0.075   4.000   0.000   0.390   0.004   0.000   0.005   0.000   0.213
   0.100   4.000   0.000   0.383   0.007   0.000   0.004   0.000   0.215
   0.125   4.000   0.000   0.376   0.010   0.000   0.003   0.000   0.217
   0.150   5.000   0.000   0.368   0.014   0.000   0.002   0.000   0.221
   0.175   5.000   0.000   0.359   0.018   0.000   0.002   0.000   0.225
   0.200   6.000   0.000   0.352   0.022   0.000   0.001   0.000   0.230
   0.225   7.000   0.000   0.344   0.026   0.000   0.001   0.000   0.236
   0.250   7.000   0.000   0.337   0.030   0.000   0.001   0.000   0.243
   0.275   7.000   0.000   0.330   0.035   0.000   0.001   0.000   0.250
   0.300   7.000   0.000   0.323   0.039   0.000   0.000   0.000   0.258
   0.325   7.000   0.000   0.318   0.044   0.000   0.000   0.000   0.265
   0.350   8.000   0.000   0.312   0.048   0.000   0.000   0.000   0.273
   0.375   8.000   0.000   0.307   0.053   0.000   0.000   0.000   0.280
   0.400   8.000   0.000   0.303   0.058   0.000   0.000   0.000   0.287
   0.425   8.000   0.000   0.299   0.062   0.000   0.000   0.000   0.294
   0.450   8.000   0.000   0.295   0.067   0.000   0.000   0.000   0.301
   0.475   8.000   0.000   0.291   0.072   0.000   0.000   0.000   0.307
   0.500   8.000   0.000   0.288   0.077   0.000   0.000   0.000   0.313
   0.525   9.000   0.000   0.285   0.082   0.000   0.000   0.000   0.318
   0.550   9.000   0.000   0.282   0.086   0.000   0.000   0.000   0.323
   0.575   9.000   0.000   0.279   0.091   0.000   0.000   0.000   0.328
   0.600   9.000   0.000   0.276   0.096   0.000   0.000   0.000   0.333
   0.625   9.000   0.000   0.273   0.100   0.000   0.000   0.000   0.337
   0.650   9.000   0.000   0.270   0.104   0.000   0.000   0.000   0.341
   0.675   9.000   0.000   0.268   0.109   0.000   0.000   0.000   0.345
   0.700   9.000   0.000   0.266   0.113   0.000   0.000   0.000   0.348
   0.725   9.000   0.000   0.263   0.117   0.000   0.000   0.000   0.352
   0.750   9.000   0.000   0.261   0.121   0.000   0.000   0.000   0.355
   0.775   9.000   0.000   0.259   0.125   0.000   0.000   0.000   0.358
   0.800   9.000   0.000   0.257   0.128   0.000   0.000   0.000   0.360
   0.825   9.000   0.000   0.255   0.132   0.000   0.000   0.000   0.363
   0.850   9.000   0.000   0.253   0.135   0.000   0.000   0.000   0.365
   0.875   9.000   0.000   0.251   0.139   0.000   0.000   0.000   0.367
   0.900   9.000   0.000   0.249   0.142   0.000   0.000   0.000   0.369
   0.925  10.000   0.000   0.248   0.145   0.000   0.000   0.000   0.371
   0.950  10.000   0.000   0.246   0.148   0.000   0.000   0.000   0.373
   0.975  10.000   0.000   0.244   0.150   0.000   0.000   0.000   0.375
   1.000  10.000   0.000   0.243   0.153   0.000   0.000   0.000   0.377
