  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   6.000   0.000   0.192   0.218   0.000   0.086   0.059
   0.025   6.000   0.000   0.193   0.221   0.000   0.088   0.055
   0.050   6.000   0.000   0.194   0.226   0.000   0.090   0.051
   0.075   6.000   0.000   0.195   0.233   0.000   0.093   0.047
   0.100   6.000   0.000   0.197   0.240   0.000   0.097   0.043
   0.125   6.000   0.000   0.200   0.247   0.000   0.100   0.038
   0.150   6.000   0.000   0.202   0.253   0.000   0.102   0.033
   0.175   6.000   0.000   0.205   0.259   0.000   0.104   0.029
   0.200   4.000   0.000   0.207   0.264   0.000   0.105   0.025
   0.225   4.000   0.000   0.210   0.268   0.000   0.105   0.022
   0.250   4.000   0.000   0.212   0.273   0.000   0.106   0.020
   0.275   4.000   0.000   0.215   0.278   0.000   0.106   0.019
   0.300   4.000   0.000   0.218   0.283   0.000   0.106   0.018
   0.325   4.000   0.000   0.221   0.288   0.000   0.106   0.019
   0.350   3.000   0.000   0.223   0.293   0.000   0.106   0.020
   0.375   3.000   0.000   0.226   0.298   0.000   0.106   0.022
   0.400   3.000   0.000   0.228   0.303   0.000   0.105   0.024
   0.425   4.000   0.000   0.229   0.307   0.000   0.105   0.028
   0.450   4.000   0.000   0.229   0.311   0.000   0.104   0.032
   0.475   4.000   0.000   0.229   0.314   0.000   0.103   0.038
   0.500   4.000   0.000   0.228   0.317   0.000   0.101   0.044
   0.525   4.000   0.000   0.226   0.319   0.000   0.099   0.051
   0.550   5.000   0.000   0.223   0.321   0.000   0.097   0.058
   0.575   5.000   0.001   0.220   0.322   0.000   0.095   0.067
   0.600   5.000   0.001   0.216   0.323   0.000   0.092   0.076
   0.625   6.000   0.001   0.213   0.323   0.000   0.089   0.085
   0.650   6.000   0.002   0.209   0.323   0.000   0.086   0.094
   0.675   6.000   0.002   0.205   0.322   0.000   0.083   0.104
   0.700   6.000   0.002   0.201   0.322   0.000   0.080   0.114
   0.725   6.000   0.002   0.197   0.321   0.000   0.077   0.124
   0.750   6.000   0.003   0.194   0.320   0.000   0.075   0.134
   0.775   7.000   0.003   0.190   0.319   0.000   0.072   0.144
   0.800   7.000   0.003   0.187   0.318   0.000   0.069   0.154
   0.825   7.000   0.004   0.183   0.316   0.000   0.067   0.164
   0.850   7.000   0.004   0.180   0.315   0.000   0.064   0.174
   0.875   7.000   0.004   0.177   0.313   0.000   0.062   0.184
   0.900   8.000   0.004   0.173   0.312   0.000   0.060   0.193
   0.925   8.000   0.004   0.170   0.310   0.000   0.058   0.203
   0.950   8.000   0.004   0.167   0.309   0.000   0.056   0.212
   0.975   8.000   0.004   0.165   0.307   0.000   0.054   0.221
   1.000   8.000   0.004   0.162   0.305   0.000   0.052   0.230
