  STRAIN   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   MODE6
   0.000   7.000   0.141   0.014   0.077   0.071   0.099   0.062
   0.025   7.000   0.137   0.013   0.075   0.065   0.103   0.063
   0.050   7.000   0.133   0.013   0.074   0.056   0.109   0.066
   0.075   7.000   0.130   0.013   0.072   0.048   0.115   0.068
   0.100   7.000   0.126   0.013   0.070   0.041   0.120   0.068
   0.125   7.000   0.123   0.013   0.068   0.036   0.126   0.067
   0.150   7.000   0.121   0.013   0.067   0.034   0.132   0.064
   0.175   7.000   0.120   0.013   0.067   0.033   0.139   0.062
   0.200   7.000   0.119   0.014   0.067   0.033   0.146   0.059
   0.225   7.000   0.120   0.014   0.067   0.033   0.154   0.057
   0.250   8.000   0.122   0.014   0.068   0.034   0.162   0.054
   0.275   8.000   0.124   0.015   0.070   0.035   0.171   0.052
   0.300   8.000   0.126   0.015   0.071   0.037   0.181   0.049
   0.325   8.000   0.128   0.015   0.073   0.038   0.190   0.046
   0.350   8.000   0.131   0.015   0.075   0.040   0.200   0.043
   0.375   7.000   0.134   0.015   0.078   0.042   0.210   0.040
   0.400   7.000   0.137   0.016   0.080   0.044   0.220   0.037
   0.425   7.000   0.139   0.016   0.083   0.046   0.230   0.033
   0.450   7.000   0.142   0.016   0.085   0.048   0.240   0.030
   0.475   7.000   0.144   0.015   0.088   0.050   0.249   0.027
   0.500   7.000   0.146   0.015   0.090   0.052   0.257   0.024
   0.525   6.000   0.148   0.015   0.092   0.054   0.265   0.022
   0.550   6.000   0.149   0.015   0.094   0.056   0.273   0.021
   0.575   6.000   0.150   0.014   0.096   0.057   0.279   0.020
   0.600   5.000   0.150   0.014   0.098   0.058   0.285   0.021
   0.625   5.000   0.150   0.014   0.100   0.059   0.291   0.023
   0.650   5.000   0.149   0.013   0.101   0.060   0.295   0.025
   0.675   5.000   0.148   0.012   0.102   0.061   0.299   0.029
   0.700   5.000   0.146   0.012   0.103   0.061   0.302   0.034
   0.725   6.000   0.143   0.011   0.104   0.062   0.304   0.040
   0.750   6.000   0.140   0.010   0.104   0.062   0.306   0.048
   0.775   7.000   0.137   0.009   0.104   0.062   0.308   0.056
   0.800   7.000   0.133   0.009   0.104   0.062   0.309   0.064
   0.825   7.000   0.129   0.008   0.104   0.061   0.309   0.074
   0.850   7.000   0.125   0.007   0.103   0.061   0.309   0.084
   0.875   7.000   0.120   0.006   0.102   0.061   0.309   0.095
   0.900   7.000   0.116   0.006   0.101   0.060   0.308   0.106
   0.925   7.000   0.110   0.005   0.099   0.060   0.305   0.116
   0.950   9.000   0.105   0.005   0.097   0.059   0.303   0.126
   0.975   9.000   0.100   0.004   0.095   0.058   0.300   0.136
   1.000   9.000   0.095   0.004   0.093   0.058   0.297   0.147
