  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  28.000   0.146   0.140   0.283
   0.025  30.000   0.149   0.142   0.288
   0.050  30.000   0.151   0.143   0.290
   0.075  30.000   0.152   0.143   0.291
   0.100  30.000   0.152   0.142   0.290
   0.125  30.000   0.150   0.140   0.287
   0.150  30.000   0.148   0.138   0.282
   0.175  29.000   0.145   0.135   0.276
   0.200  29.000   0.142   0.131   0.268
   0.225  27.000   0.137   0.127   0.260
   0.250  26.000   0.133   0.123   0.252
   0.275  26.000   0.128   0.119   0.243
   0.300  27.000   0.123   0.114   0.234
   0.325  27.000   0.117   0.110   0.225
   0.350  26.000   0.112   0.106   0.216
   0.375  27.000   0.107   0.103   0.208
   0.400  26.000   0.103   0.099   0.200
   0.425  27.000   0.098   0.096   0.193
   0.450  26.000   0.094   0.092   0.186
   0.475  26.000   0.091   0.089   0.180
   0.500  27.000   0.087   0.087   0.174
   0.525  27.000   0.085   0.084   0.168
   0.550  26.000   0.082   0.082   0.163
   0.575  25.000   0.079   0.079   0.159
   0.600  25.000   0.077   0.077   0.155
   0.625  26.000   0.075   0.075   0.151
   0.650  26.000   0.073   0.074   0.147
   0.675  27.000   0.072   0.072   0.144
   0.700  26.000   0.070   0.071   0.141
   0.725  26.000   0.069   0.069   0.138
   0.750  26.000   0.067   0.068   0.135
   0.775  25.000   0.066   0.067   0.133
   0.800  26.000   0.065   0.066   0.131
   0.825  26.000   0.064   0.065   0.129
   0.850  26.000   0.063   0.064   0.127
   0.875  26.000   0.062   0.063   0.125
   0.900  26.000   0.062   0.063   0.125
   0.925  26.000   0.062   0.063   0.125
   0.950  26.000   0.062   0.063   0.125
   0.975  26.000   0.062   0.063   0.125
   1.000  26.000   0.062   0.063   0.125
