  STRAIN   AVACS   MODE1   MODE2   MODE3
   0.000  26.000   0.127   0.128   0.255
   0.025  26.000   0.128   0.129   0.258
   0.050  26.000   0.129   0.130   0.259
   0.075  25.000   0.129   0.130   0.259
   0.100  23.000   0.127   0.128   0.256
   0.125  21.000   0.125   0.127   0.252
   0.150  21.000   0.123   0.125   0.249
   0.175  21.000   0.121   0.126   0.249
   0.200  21.000   0.120   0.126   0.249
   0.225  20.000   0.119   0.127   0.249
   0.250  19.000   0.117   0.126   0.247
   0.275  20.000   0.115   0.125   0.244
   0.300  21.000   0.113   0.123   0.240
   0.325  21.000   0.110   0.120   0.235
   0.350  21.000   0.107   0.117   0.229
   0.375  21.000   0.105   0.114   0.222
   0.400  21.000   0.102   0.111   0.216
   0.425  21.000   0.099   0.107   0.209
   0.450  22.000   0.096   0.104   0.203
   0.475  22.000   0.093   0.101   0.197
   0.500  22.000   0.090   0.098   0.191
   0.525  22.000   0.087   0.095   0.185
   0.550  22.000   0.085   0.092   0.180
   0.575  21.000   0.082   0.089   0.174
   0.600  21.000   0.080   0.087   0.170
   0.625  21.000   0.078   0.085   0.165
   0.650  21.000   0.076   0.082   0.161
   0.675  21.000   0.074   0.081   0.157
   0.700  21.000   0.073   0.079   0.154
   0.725  20.000   0.072   0.078   0.152
   0.750  20.000   0.071   0.077   0.150
   0.775  21.000   0.071   0.076   0.149
   0.800  21.000   0.071   0.076   0.149
   0.825  21.000   0.072   0.075   0.149
   0.850  20.000   0.072   0.075   0.149
   0.875  20.000   0.073   0.075   0.149
   0.900  20.000   0.073   0.076   0.150
   0.925  20.000   0.073   0.076   0.150
   0.950  20.000   0.074   0.076   0.151
   0.975  20.000   0.074   0.076   0.152
   1.000  20.000   0.074   0.077   0.152
